"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352150 Irapuã";575;540;552;621;707;656;524;492;476;464;427;351;263;206;166;121;121;7262
"352160 Irapuru";419;477;558;691;774;758;581;528;514;488;446;393;347;296;258;184;160;7872
"352170 Itaberá";1446;1716;1738;1664;1638;1439;1299;1353;1307;1161;991;795;641;494;385;272;243;18582
"352180 Itaí";1954;2059;1984;2057;2220;2156;1916;1771;1686;1484;1247;964;692;533;423;279;266;23691
"352190 Itajobi";852;959;1032;1153;1256;1200;1104;1082;1087;1019;949;820;672;524;433;334;322;14798
"352200 Itaju";234;247;251;266;297;266;210;207;187;206;187;163;130;100;71;57;64;3143
"352210 Itanhaém";7351;7647;7220;6819;6963;6586;6135;5564;5383;5224;4887;4295;3493;2693;1966;1294;1124;84644
"352215 Itaóca";240;338;329;277;265;224;229;213;207;189;176;136;134;113;95;69;68;3302
"352220 Itapecerica da Serra";13127;14592;14163;13989;14924;14341;12862;11768;10090;8410;6995;5116;3391;2256;1512;973;897;149406
"352230 Itapetininga";11168;12498;12346;12634;13549;12768;11092;9862;9486;8843;7508;5944;4453;3448;2696;1944;1948;142187
"352240 Itapeva";7415;8594;8448;8168;8154;7588;6663;6238;5982;5226;4288;3395;2597;2050;1546;1061;936;88349
"352250 Itapevi";18135;20329;19404;18815;19261;18304;16322;14770;12783;10584;8538;6221;4139;2697;1820;1084;939;194145
"352260 Itapira";4054;4829;5240;5704;6085;5816;5206;5172;5069;4774;4218;3439;2668;2100;1690;1269;1274;68607
"352265 Itapirapuã Paulista";355;458;404;367;360;312;284;248;200;180;164;152;129;94;76;53;45;3881
"352270 Itápolis";2524;2865;3042;3381;3618;3377;3102;3054;2954;2676;2270;1906;1599;1340;1067;793;734;40302
"352280 Itaporanga";1257;1280;1201;1260;1317;1211;1001;943;972;973;866;714;552;442;363;253;224;14829
"352290 Itapuí";985;975;979;1003;1118;1007;905;840;810;769;658;531;362;313;263;208;199;11925
"352300 Itapura";332;375;372;380;371;353;338;318;275;268;223;209;154;119;89;63;66;4305
"352310 Itaquaquecetuba";29312;33294;32102;30983;31065;28563;25769;23985;21351;17868;14119;9976;6383;4149;2727;1733;1485;314864
"352320 Itararé";3815;4580;4678;4483;4367;3929;3633;3389;3214;2887;2484;2006;1554;1197;987;721;715;48639
"352330 Itariri";1507;1640;1535;1439;1311;1253;1097;991;921;766;668;557;498;423;298;210;169;15283
"352340 Itatiba";6755;7590;7658;8334;9275;9140;8086;7597;7207;6534;5378;4259;3119;2391;1904;1381;1251;97859
"352350 Itatinga";1640;1733;1657;1705;1707;1531;1343;1292;1137;1000;818;605;469;377;289;193;208;17704
"352360 Itirapina";1025;1092;1231;1424;1595;1632;1388;1170;1014;841;675;536;430;355;278;193;214;15093
"352370 Itirapuã";493;546;549;524;517;483;435;393;356;350;312;272;207;158;133;97;79;5904
"352380 Itobi";562;617;636;694;751;668;558;501;537;499;438;341;271;209;166;128;122;7698
"352390 Itu";11401;12561;12738;13162;14383;14017;12565;11703;10899;9822;8066;6288;4553;3427;2697;2001;1912;152195
"352400 Itupeva";3486;3498;3491;3614;4098;3983;3566;3099;2860;2417;1953;1416;1013;729;522;354;301;40400
"352410 Ituverava";2648;2943;3017;3173;3569;3423;2928;2686;2692;2595;2317;1914;1547;1229;948;626;623;38878
"352420 Jaborandi";487;507;524;621;636;571;500;496;471;412;356;289;246;213;168;105;94;6696
"352430 Jaboticabal";4720;5403;5548;6035;6605;6343;5642;5240;5106;4819;4235;3403;2669;2125;1647;1223;1308;72071
"352440 Jacareí";16158;17268;17240;17446;18843;18723;17386;16255;15483;13771;11937;9588;6902;4950;3589;2385;2325;210249
"352450 Jaci";379;412;409;460;509;515;450;415;413;345;288;211;166;131;107;71;54;5335
"352460 Jacupiranga";1574;1687;1690;1569;1532;1448;1284;1198;1161;1002;853;697;576;449;350;245;242;17557
"352470 Jaguariúna";3037;3199;3296;3498;3948;3992;3544;3190;2904;2603;2156;1679;1266;953;742;514;489;41010
"352480 Jales";2933;3145;3380;3676;4141;4013;3669;3625;3647;3430;2963;2495;2076;1654;1317;879;816;47859
"352490 Jambeiro";387;434;441;446;452;433;395;365;355;323;261;210;188;137;113;72;61;5073
"352500 Jandira";9149;10133;9817;9970;10778;10422;9236;8448;7450;6327;5016;3567;2238;1394;911;597;538;105991
"352510 Jardinópolis";3001;3111;3193;3194;3371;3090;2764;2587;2487;2279;1999;1614;1208;897;720;489;491;36495
"352520 Jarinu";1761;1954;1968;2002;2133;2043;1799;1675;1497;1258;1169;947;730;503;413;284;262;22398
"352530 Jaú";9147;9459;9596;10257;11772;11506;10275;9487;9272;8776;7637;5938;4419;3534;2979;2249;2204;128507
"352540 Jeriquara";281;302;301;290;308;291;266;240;205;179;148;129;96;87;63;43;39;3268
"352550 Joanópolis";831;832;903;1007;1049;951;862;825;821;768;688;572;456;364;289;215;208;11641
"352560 João Ramalho";347;344;379;404;388;344;321;319;304;252;189;154;114;105;89;53;50;4156
"352570 José Bonifácio";2170;2506;2604;2828;2993;2840;2514;2358;2329;2137;1791;1422;1164;922;732;520;501;32331
"352580 Júlio Mesquita";301;421;412;405;400;362;313;304;287;250;230;202;168;132;103;84;81;4455
"352585 Jumirim";175;216;221;267;267;245;218;191;192;156;124;101;78;76;66;51;41;2685
"352590 Jundiaí";24982;25562;25953;28438;33010;33265;30128;28032;27108;25234;21561;17250;13279;10683;8360;6016;6097;364958
"352600 Junqueirópolis";1174;1171;1340;1466;1616;1593;1453;1401;1361;1236;1085;930;776;678;553;448;372;18653
"352610 Juquiá";1659;2049;1974;1758;1698;1601;1400;1344;1223;1150;1024;884;691;566;428;304;313;20066
"352620 Juquitiba";2509;2921;2807;2651;2576;2404;2301;2060;1909;1614;1354;1141;847;623;469;293;254;28733
"352630 Lagoinha";304;403;419;425;392;363;349;353;355;304;261;252;224;195;157;126;106;4988
"352640 Laranjal Paulista";1729;1914;1948;2088;2289;2121;1879;1728;1718;1607;1434;1181;927;748;610;504;497;24922
"352650 Lavínia";358;418;522;656;979;1064;848;663;526;412;347;279;241;210;163;108;116;7910
"352660 Lavrinhas";606;631;619;624;621;582;520;477;425;384;314;236;176;127;105;69;56;6572
"352670 Leme";7106;7587;7783;8252;8882;8246;7093;6554;6193;5536;4674;3849;2808;2159;1629;1185;1111;90647
"352680 Lençóis Paulista";4588;5098;5097;5384;5782;5585;4874;4551;4395;3920;3231;2559;1851;1410;1092;781;775;60973
"352690 Limeira";19373;21191;21520;23211;25571;24329;22027;21072;20237;19003;16024;12302;9005;6897;5294;3811;3617;274484
"352700 Lindóia";504;481;503;513;581;544;518;485;459;393;378;315;228;198;152;114;113;6479
"352710 Lins";4722;5200;5366;5709;6420;6200;5473;5172;5137;4871;4262;3467;2655;2194;1836;1406;1386;71476
"352720 Lorena";6302;6695;6882;7254;7638;7219;6300;5787;5779;5471;4646;3909;2975;2180;1667;1162;1247;83113
"352725 Lourdes";131;143;169;171;164;173;168;162;162;142;129;119;99;81;54;34;40;2141
"352730 Louveira";2816;2754;2877;3116;3759;3710;3058;2613;2271;1931;1521;1131;796;597;456;325;324;34055
"352740 Lucélia";1277;1438;1498;1632;1754;1739;1610;1487;1437;1291;1109;936;806;647;501;351;370;19883
"352750 Lucianópolis";163;186;192;178;199;204;171;140;114;136;143;144;105;70;51;39;39;2274
"352760 Luís Antônio";886;983;1028;1025;1032;945;803;756;733;624;466;338;240;182;127;85;81;10334
"352770 Luiziânia";369;376;396;439;496;422;339;327;344;327;250;200;177;158;125;93;86;4924
"352780 Lupércio";359;403;383;386;396;373;313;293;291;270;226;210;164;125;99;64;63;4418
"352790 Lutécia";192;222;234;246;258;220;203;194;200;175;157;136;113;91;74;63;53;2831
"352800 Macatuba";1292;1405;1428;1486;1570;1392;1239;1226;1212;1081;829;628;494;429;324;235;217;16487
"352810 Macaubal";509;473;511;584;669;607;551;562;584;543;488;424;372;307;248;173;154;7759
"352820 Macedônia";226;254;273;276;327;287;273;269;283;266;252;216;175;144;105;79;72;3777
"352830 Magda";208;190;240;248;273;267;249;246;241;246;210;196;164;138;100;63;60;3339
"352840 Mairinque";3526;3884;3827;3846;3939;3783;3472;3330;3158;2721;2238;1746;1336;938;680;419;426;43269
"352850 Mairiporã";5423;6936;6890;6743;6835;6791;6318;6001;5606;5053;4185;3306;2395;1627;1161;773;658;76701
"352860 Manduri";699;684;716;770;776;730;662;627;659;573;493;434;372;286;227;146;134;8988
"352870 Marabá Paulista";289;314;356;426;572;497;388;336;304;266;210;175;145;120;87;61;50;4596
"352880 Maracaí";971;1057;1085;1191;1245;1155;1041;1027;992;887;765;612;506;352;279;186;194;13545
"352885 Marapoama";144;193;185;213;236;217;199;188;186;177;160;138;102;75;62;55;48;2578
"352890 Mariápolis";285;268;331;344;376;308;268;248;307;264;215;192;156;140;114;80;92;3988
"352900 Marília";14341;16158;16841;17568;19185;18932;17508;16283;15717;14521;12456;10130;7837;6227;5072;3629;3679;216084
"352910 Marinópolis";114;181;181;183;171;162;177;182;171;166;127;100;76;70;56;38;31;2186
"352920 Martinópolis";1639;1831;1931;2041;2186;2109;1841;1823;1784;1574;1315;1079;898;749;576;436;417;24229
"352930 Matão";5083;5767;6102;6831;7338;6843;6104;5855;5842;5349;4557;3419;2512;1889;1489;1073;1032;77085
"352940 Mauá";32239;36077;36102;37586;40744;38843;35033;32529;29935;25642;20968;15418;10638;7496;5275;3323;2814;410662
"352950 Mendonça";266;299;327;377;414;361;296;334;338;313;261;225;196;169;128;82;103;4489
"352960 Meridiano";246;278;290;321;338;321;303;296;307;284;243;173;172;160;112;80;70;3994
"352965 Mesópolis";148;143;162;142;159;142;144;144;147;128;110;97;82;67;54;41;32;1942
"352970 Miguelópolis";1694;1775;1736;1752;1878;1874;1619;1502;1399;1264;1082;895;706;508;350;249;221;20504
"352980 Mineiros do Tietê";911;1012;1036;1053;1098;1059;897;861;826;798;678;534;363;312;269;207;218;12132
"353000 Mira Estrela";170;200;200;208;232;197;209;214;197;199;211;172;133;92;77;52;57;2820
"352990 Miracatu";2033;2283;2162;1957;1824;1725;1540;1455;1348;1202;1021;855;696;575;408;271;241;21596
"353010 Mirandópolis";1597;1676;1813;2125;2332;2674;2565;2290;2132;1843;1555;1329;1097;915;706;516;500;27665
"353020 Mirante do Paranapanema";1252;1395;1423;1443;1472;1297;1181;1232;1283;1118;952;803;700;582;460;315;298;17206
"353030 Mirassol";3532;3736;3937;4242;4661;4572;4397;4291;4131;3685;3092;2563;1940;1545;1277;918;912;53431
"353040 Mirassolândia";302;323;326;332;349;353;323;306;302;270;234;204;190;152;117;81;68;4232
"353050 Mococa";4641;5073;5286;5709;6152;5781;5064;4794;4755;4633;4068;3358;2566;1984;1546;1118;1088;67616
"353060 Mogi das Cruzes";30668;33894;32922;32991;34987;33498;30554;28532;27093;24308;19962;15600;11363;8657;6396;4334;4082;379841
"353070 Mogi Guaçu";9487;10477;11013;11898;12827;12143;10789;10250;10088;9257;7895;6315;4727;3525;2564;1715;1627;136597
"353080 Mogi Mirim";5859;6305;6656;7203;7877;7482;6858;6588;6514;6093;5202;4226;3159;2386;1886;1374;1360;87028
"353090 Mombuca";278;285;301;317;295;282;245;251;235;188;153;115;106;89;64;47;44;3295
"353100 Monções";138;126;132;164;176;160;156;159;169;166;136;122;105;88;74;48;40;2159
"353110 Mongaguá";3746;3851;3670;3555;3655;3537;3249;2918;2785;2760;2545;2251;1864;1432;998;682;575;44073
"353120 Monte Alegre do Sul";462;483;513;562;588;572;526;534;542;504;431;336;289;247;193;142;149;7073
"353130 Monte Alto";2894;3229;3494;3752;4206;4001;3625;3536;3493;3234;2864;2319;1775;1447;1184;889;890;46832
"353140 Monte Aprazível";1437;1311;1443;1658;1877;1829;1605;1603;1572;1465;1281;1080;883;772;598;439;416;21269
"353150 Monte Azul Paulista";1286;1463;1589;1731;1820;1590;1486;1467;1434;1274;1089;889;709;595;460;337;334;19553
"353160 Monte Castelo";220;283;312;324;362;312;276;297;307;287;278;224;190;160;127;100;106;4165
"353180 Monte Mor";3844;4208;4268;4288;4502;4343;4033;3528;3086;2697;2243;1810;1299;971;654;453;442;46669
"353170 Monteiro Lobato";304;341;340;342;337;316;294;291;293;271;224;187;154;131;101;66;75;4067
"353190 Morro Agudo";2525;2525;2539;2704;2897;2754;2356;2074;1916;1633;1303;1081;820;594;432;281;272;28706
"353200 Morungaba";855;974;956;987;1073;1065;974;847;786;682;604;517;396;292;202;142;143;11495
"353205 Motuca";324;342;349;406;408;381;328;305;304;295;238;175;131;105;75;54;46;4266
"353210 Murutinga do Sul";231;289;291;296;299;283;290;328;346;299;278;250;211;172;144;111;102;4220
"353215 Nantes";222;243;245;248;250;220;208;217;174;147;122;94;84;68;48;25;26;2641
"353220 Narandiba";339;373;380;387;391;359;323;334;299;255;201;167;126;102;87;52;52;4227
"353230 Natividade da Serra";493;579;579;543;552;492;457;466;492;423;423;341;309;265;218;142;140;6914
"353240 Nazaré Paulista";1103;1389;1402;1446;1441;1344;1252;1148;1120;957;816;730;612;527;406;265;247;16205
"353250 Neves Paulista";455;517;585;656;780;753;669;693;697;641;569;493;416;373;295;224;199;9015
"353260 Nhandeara";620;599;690;782;919;832;764;793;829;823;732;631;543;434;346;240;240;10817
"353270 Nipoã";325;284;307;378;402;377;324;318;275;243;196;173;155;109;95;62;54;4077
"353280 Nova Aliança";410;401;425;432;471;468;421;407;402;385;334;264;232;212;168;127;138;5697
"353282 Nova Campina";757;984;952;831;788;710;625;584;535;415;324;263;194;163;110;68;51;8354
"353284 Nova Canaã Paulista";114;145;146;154;163;152;157;153;165;180;166;151;127;106;76;60;57;2272
"353286 Nova Castilho";86;83;87;90;85;80;85;98;83;72;58;51;49;36;32;19;17;1111
"353290 Nova Europa";777;738;725;772;852;828;738;651;602;542;457;363;276;204;170;122;112;8929
"353300 Nova Granada";1329;1424;1528;1603;1729;1708;1461;1360;1336;1230;1015;841;707;582;469;337;330;18989
"353310 Nova Guataporanga";142;161;152;170;167;166;143;140;146;165;155;120;93;91;82;57;51;2201
"353320 Nova Independência";247;227;251;252;256;251;219;196;191;177;152;109;89;71;61;45;49;2843
"353330 Nova Luzitânia";269;258;240;276;313;320;280;234;216;198;174;158;105;97;68;56;55;3317
"353340 Nova Odessa";3496;3804;3970;4208;4582;4498;4121;3974;3815;3394;2854;2186;1574;1191;912;608;545;49732
"353325 Novais";404;360;402;419;449;389;351;300;248;203;165;144;130;112;93;66;61;4296
"353350 Novo Horizonte";2556;2670;2708;2974;3171;2984;2727;2664;2620;2439;2156;1764;1389;1153;924;669;649;36217
"353360 Nuporanga";478;501;550;608;621;530;503;510;502;481;398;312;234;193;164;131;109;6825
"353370 Ocauçu";334;340;345;364;380;324;290;296;301;288;242;203;163;139;109;81;61;4260
"353380 Óleo";187;226;231;223;208;194;185;185;188;216;178;163;132;106;91;64;52;2829
"353390 Olímpia";3569;3500;3718;4236;4589;4274;3756;3641;3441;3255;2873;2476;1967;1563;1234;938;973;50003
"353400 Onda Verde";288;332;319;323;345;326;299;306;282;240;184;157;143;105;78;58;51;3836
"353410 Oriente";381;442;465;530;572;477;415;437;480;429;360;286;236;211;169;131;132;6153
"353420 Orindiúva";434;456;473;517;505;531;481;445;367;296;241;176;130;118;84;62;45;5361
"353430 Orlândia";2721;3081;3198;3462;3718;3473;3065;3018;2951;2712;2217;1776;1344;1047;768;533;508;39592
"353440 Osasco";52395;56838;55636;57777;64819;64396;58636;53667;49363;43339;35537;27524;19684;14485;10572;7054;6309;678031
"353450 Oscar Bressane";173;155;177;199;203;195;190;175;189;161;160;166;140;106;82;63;66;2600
"353460 Osvaldo Cruz";1804;2037;2235;2482;2840;2480;2260;2208;2210;2195;1965;1661;1399;1143;952;704;685;31260
"353470 Ourinhos";7631;8026;8193;8556;9144;8651;7851;7610;7396;6774;5874;4914;3787;2913;2222;1609;1576;102727
"353480 Ouro Verde";611;646;631;707;713;613;556;567;539;478;395;322;287;245;204;141;134;7789
"353475 Ouroeste";561;577;628;682;759;698;589;586;567;523;431;368;305;254;191;137;122;7978
"353490 Pacaembu";782;759;875;1023;1269;1415;1110;1003;961;874;699;586;527;474;418;290;259;13324
"353500 Palestina";741;681;737;861;972;900;769;742;765;714;634;536;464;418;322;235;242;10733
"353510 Palmares Paulista";909;914;963;1044;1154;1082;891;782;681;558;423;321;239;187;143;96;66;10453
"353520 Palmeira d'Oeste";579;700;701;733;752;749;704;721;775;730;640;553;496;433;335;228;194;10023
"353530 Palmital";1485;1586;1595;1658;1711;1707;1597;1552;1503;1456;1305;1172;969;741;601;450;446;21534
"353540 Panorama";1252;1308;1310;1308;1306;1226;1170;1079;935;844;717;635;509;382;287;193;185;14646
"353550 Paraguaçu Paulista";3107;3423;3565;3679;3908;3615;3319;3180;3024;2657;2217;1849;1507;1159;923;682;661;42475
"353560 Paraibuna";1336;1538;1590;1613;1547;1415;1313;1256;1240;1105;925;782;647;494;381;253;245;17680
"353570 Paraíso";434;432;470;487;521;497;438;439;424;395;326;259;220;190;146;112;107;5897
"353580 Paranapanema";1409;1679;1671;1561;1625;1535;1377;1269;1200;1069;880;652;511;395;310;204;197;17544
"353590 Paranapuã";237;321;295;291;306;326;297;273;262;264;220;203;165;135;113;78;64;3850
"353600 Parapuã";699;795;829;898;934;856;811;777;805;763;672;568;482;428;355;269;230;11171
"353610 Pardinho";459;519;497;467;458;451;432;406;373;295;276;228;194;153;117;70;66;5461
"353620 Pariquera-Açu";1478;1730;1730;1664;1733;1641;1423;1241;1218;1060;878;751;619;518;406;272;277;18639
"353625 Parisi";130;136;136;166;177;160;142;150;155;146;132;109;88;79;55;48;45;2054
"353630 Patrocínio Paulista";1069;1094;1115;1123;1145;1096;954;946;866;797;693;561;432;326;263;185;171;12836
"353640 Paulicéia";488;557;576;572;566;523;498;458;406;349;308;262;209;155;117;74;63;6181
"353650 Paulínia";5976;6101;6008;6436;7163;7283;6763;6197;5634;4840;3924;2973;1974;1386;973;672;681;74984
"353657 Paulistânia";109;156;164;149;156;163;147;140;118;101;95;97;70;61;45;26;24;1821
"353660 Paulo de Faria";635;703;726;765;799;713;647;630;637;555;459;388;332;260;213;143;149;8754
"353670 Pederneiras";3154;3521;3621;3620;3710;3593;3270;2990;2809;2529;2140;1731;1288;1039;826;593;589;41023
"353680 Pedra Bela";390;464;479;499;507;489;460;411;372;351;356;305;248;190;141;103;98;5863
"353690 Pedranópolis";162;176;172;189;218;217;188;185;189;200;189;162;119;87;87;67;62;2669
"353700 Pedregulho";1281;1318;1365;1497;1530;1387;1190;1051;1039;995;825;691;532;428;312;217;198;15856
"353710 Pedreira";2723;3018;3122;3447;3833;3769;3382;3162;3062;2725;2254;1749;1334;1059;845;630;542;40656
"353715 Pedrinhas Paulista";196;231;254;250;244;218;237;236;227;226;169;137;111;88;76;48;37;2985
"353720 Pedro de Toledo";902;1010;962;864;838;762;724;672;623;577;527;444;394;309;234;157;142;10141
"353730 Penápolis";4034;4196;4465;4685;5092;4900;4405;4259;4209;4051;3490;2943;2352;1891;1522;1103;1129;58726
"353740 Pereira Barreto";1929;1893;2027;2180;2132;2048;1972;1975;1875;1579;1375;1188;1034;832;624;436;461;25560
"353750 Pereiras";572;580;589;629;669;577;521;483;463;465;421;355;280;213;180;136;132;7265
"353760 Peruíbe";4989;5433;5055;4877;4747;4578;4250;3914;3671;3484;3224;2817;2320;1890;1479;1024;958;58710
"353770 Piacatu";369;375;403;456;475;415;378;365;379;346;281;250;218;178;149;92;86;5215
"353780 Piedade";3907;4531;4597;4610;4712;4426;4090;3810;3742;3393;2758;2306;1848;1446;1135;753;695;52759
"353790 Pilar do Sul";2051;2447;2391;2437;2428;2184;2040;1881;1730;1564;1295;1070;898;723;515;352;289;26295
"353800 Pindamonhangaba";11207;12409;12397;12753;13786;13219;11495;10391;9963;9317;8104;6341;4371;3091;2263;1554;1573;144234
"353810 Pindorama";997;984;1056;1180;1313;1274;1151;1096;1024;942;853;774;605;495;438;335;303;14820
"353820 Pinhalzinho";881;987;1025;1044;1081;1026;924;826;854;860;792;666;585;450;330;226;228;12785
"353830 Piquerobi";240;252;283;306;305;261;259;283;290;245;190;174;159;129;93;61;72;3602
"353850 Piquete";1036;1081;1159;1277;1248;1133;1026;1040;1110;1112;899;763;585;434;338;254;260;14755
"353860 Piracaia";1738;2088;2131;2155;2142;2152;2047;1893;1753;1576;1361;1126;910;717;561;423;405;25178
"353870 Piracicaba";25171;27719;28120;29951;33874;33215;29215;26698;26010;24071;20815;16871;12528;9595;7495;5653;5603;362604
"353880 Piraju";2032;2282;2317;2412;2496;2262;2019;2006;2058;2004;1744;1464;1133;930;795;540;471;28965
"353890 Pirajuí";1375;1463;1625;1862;2326;2286;1839;1563;1548;1453;1259;985;749;667;574;447;441;22462
"353900 Pirangi";636;717;786;842;936;899;806;802;782;725;652;563;450;358;293;226;224;10697
"353910 Pirapora do Bom Jesus";1419;1690;1575;1399;1413;1346;1260;1118;980;768;634;485;358;254;166;126;125;15116
"353920 Pirapozinho";1706;1958;2059;2163;2113;1960;1881;1975;1854;1612;1307;1034;844;702;550;380;406;24504
"353930 Pirassununga";4904;5199;5356;5652;6265;5979;5289;5034;5201;4758;4019;3408;2741;2095;1669;1269;1333;70171
"353940 Piratininga";766;927;886;963;1079;1044;933;794;806;796;727;601;442;348;314;239;249;11914
"353950 Pitangueiras";2942;3347;3212;3252;3434;3204;2764;2570;2348;1927;1495;1215;971;807;606;423;387;34904
"353960 Planalto";375;353;360;360;408;378;337;312;321;280;234;175;131;108;83;56;62;4333
"353970 Platina";270;278;261;258;275;262;235;219;211;206;169;145;107;94;73;56;51;3170
"353980 Poá";8546;9507;9476;9715;10160;9477;8537;8041;7529;6697;5583;4202;2863;1964;1386;927;856;105466
"353990 Poloni";405;328;353;405;486;429;375;349;356;354;301;260;246;231;184;132;144;5338
"354000 Pompéia";1345;1499;1481;1570;1819;1878;1596;1423;1404;1344;1142;950;729;564;451;338;367;19900
"354010 Pongaí";194;222;243;284;328;280;248;252;267;278;242;201;158;138;120;94;75;3624
"354020 Pontal";3526;3503;3465;3630;4059;3879;3322;2861;2491;2046;1561;1137;799;644;504;351;291;38069
"354025 Pontalinda";332;298;329;374;398;359;299;291;260;238;202;182;140;115;81;59;54;4011
"354030 Pontes Gestal";174;186;202;208;216;199;174;177;176;185;155;139;118;106;72;50;45;2582
"354040 Populina";289;295;321;361;366;331;294;283;303;325;280;235;188;181;152;98;86;4388
"354050 Porangaba";560;639;625;639;684;582;554;563;551;551;477;440;371;293;205;152;140;8026
"354060 Porto Feliz";3592;4036;4041;4277;4661;4351;3805;3622;3556;3211;2606;2077;1582;1197;961;722;735;49032
"354070 Porto Ferreira";3830;3915;4023;4326;4742;4524;4019;3869;3779;3380;2826;2219;1760;1449;1170;846;748;51425
"354075 Potim";1578;1581;1613;1758;2105;1952;1579;1336;1147;969;755;587;445;296;202;133;107;18143
"354080 Potirendaba";1017;983;1051;1187;1368;1361;1118;1112;1136;1042;899;742;616;543;447;345;313;15280
"354085 Pracinha";129;145;192;261;396;285;229;164;142;123;108;95;72;51;39;33;41;2505
"354090 Pradópolis";1355;1309;1337;1494;1744;1607;1338;1194;1125;1025;858;651;479;364;260;174;153;16467
"354100 Praia Grande";20352;21663;20772;20347;21845;21678;19706;17764;16425;15177;13602;11302;8826;6792;5102;3566;3065;247984
"354105 Pratânia";353;437;422;428;442;389;362;321;304;262;215;171;121;97;83;57;51;4515
"354110 Presidente Alves";312;312;325;371;403;351;319;297;289;281;247;205;162;121;99;92;90;4276
"354120 Presidente Bernardes";772;945;1058;1130;1147;1091;1075;1086;1151;975;825;727;632;538;412;321;321;14206
"354130 Presidente Epitácio";3177;3422;3448;3616;3799;3553;3240;3104;2997;2716;2231;1816;1391;1113;881;612;565;41681
"354140 Presidente Prudente";14210;15070;15626;16701;18152;17787;16496;15957;15633;14213;12087;9773;7707;6108;4798;3375;3309;207002
"354150 Presidente Venceslau";2404;2648;2782;2972;3260;3372;3184;2997;3044;2636;2275;1913;1498;1194;1014;714;716;38623
"354160 Promissão";2676;2801;2873;3011;3124;3014;2742;2589;2468;2234;1862;1571;1295;1049;788;552;508;35157
"354165 Quadra";270;240;239;249;270;241;235;247;227;204;173;162;129;97;70;46;40;3139
"354170 Quatá";1025;1030;1066;1135;1144;1092;1025;976;900;774;666;500;411;358;270;195;192;12759
"354180 Queiroz";230;259;247;213;262;252;207;192;174;144;114;96;95;69;54;37;41;2686
"354190 Queluz";869;971;959;980;1021;1012;889;816;727;652;538;442;315;244;203;144;143;10925
"354200 Quintana";402;456;478;494;575;511;472;449;399;359;317;277;234;194;137;106;118;5978
"354210 Rafard";639;682;710;756;831;767;692;645;652;542;440;358;280;234;192;165;152;8737
"354220 Rancharia";2060;2328;2359;2506;2595;2383;2150;2196;2266;1991;1579;1320;1089;914;735;510;481;29462
"354230 Redenção da Serra";308;341;346;323;322;293;289;281;260;262;234;199;152;141;108;78;77;4014
"354240 Regente Feijó";1338;1369;1447;1510;1614;1545;1430;1365;1424;1252;1058;831;676;552;456;331;285;18483
"354250 Reginópolis";417;443;526;711;985;638;490;413;376;346;322;264;226;184;151;113;128;6733
"354260 Registro";4452;5160;4993;4925;5023;4788;4321;3952;3705;3221;2718;2226;1824;1458;1097;752;754;55369
"354270 Restinga";601;645;585;615;618;543;474;448;431;402;317;228;158;147;103;64;65;6444
"354280 Ribeira";292;332;310;308;267;246;229;221;221;191;184;169;161;117;107;67;57;3479
"354290 Ribeirão Bonito";1045;1030;1024;1082;1142;1037;943;885;793;703;604;475;381;331;261;214;205;12155
"354300 Ribeirão Branco";1770;2309;2161;1969;1805;1588;1463;1279;1179;971;793;692;555;417;273;187;153;19564
"354310 Ribeirão Corrente";369;409;386;388;391;371;348;294;268;242;206;172;142;102;84;47;37;4256
"354320 Ribeirão do Sul";309;358;356;368;356;352;338;358;316;309;270;246;196;144;114;91;83;4564
"354323 Ribeirão dos Índios";134;166;161;159;180;165;154;178;166;160;131;112;116;101;68;48;49;2248
"354325 Ribeirão Grande";604;690;668;699;711;653;583;566;501;418;330;319;289;224;157;95;77;7584
"354330 Ribeirão Pires";7934;8922;8927;9545;10682;10554;9494;8841;8295;7625;6681;5345;3737;2609;1804;1252;1204;113451
"354340 Ribeirão Preto";39703;42608;44523;49506;56566;55159;47961;43234;41659;39389;33888;27331;20693;16083;12571;9169;9309;589352
"354360 Rifaina";246;264;256;272;307;295;249;258;259;239;208;170;144;113;85;57;61;3483
"354370 Rincão";885;917;950;929;970;912;819;768;725;633;539;443;363;268;210;152;148;10631
"354380 Rinópolis";692;706;726;841;886;799;714;681;686;696;643;514;444;401;340;242;249;10260
"354390 Rio Claro";12531;13483;14124;14992;16874;16789;14968;13661;13458;12514;10468;8503;6600;5245;4219;3331;3505;185265
"354400 Rio das Pedras";2330;2381;2392;2586;2861;2713;2382;2200;1974;1674;1369;1086;801;593;465;338;273;28418
"354410 Rio Grande da Serra";3657;4097;3990;3898;4185;4193;3712;3325;2955;2471;2001;1542;1055;771;522;327;268;42969
"354420 Riolândia";794;756;774;905;1020;1107;954;786;673;545;474;407;334;261;183;125;130;10228
"354350 Riversul";554;551;580;554;552;494;443;405;430;418;380;302;267;245;194;122;118;6609
"354425 Rosana";1588;2049;2084;1974;1881;1695;1637;1671;1562;1383;1179;918;686;501;330;179;165;21482
