"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352140 Iracemápolis";1425;1481;1513;1644;1918;1880;1604;1518;1460;1345;1093;809;588;467;368;265;246;19624
"352150 Irapuã";567;528;555;600;720;672;547;491;475;466;436;367;278;208;166;124;127;7327
"352160 Irapuru";405;452;542;664;788;795;624;533;512;496;440;401;350;292;266;183;166;7909
"352170 Itaberá";1411;1629;1775;1647;1560;1445;1278;1322;1316;1175;1012;828;658;513;395;274;253;18491
"352180 Itaí";1936;2019;2030;2004;2164;2175;1992;1813;1717;1547;1287;1030;733;544;428;292;284;23995
"352190 Itajobi";837;935;1025;1120;1250;1201;1120;1069;1092;1032;960;839;701;535;447;339;337;14839
"352200 Itaju";234;251;264;262;302;280;216;211;190;204;186;173;134;101;78;53;65;3204
"352210 Itanhaém";7292;7611;7563;6896;6751;6543;6244;5690;5439;5275;5037;4529;3766;2872;2097;1354;1203;86162
"352215 Itaóca";234;320;353;280;239;216;226;220;206;192;187;142;131;117;96;72;73;3304
"352220 Itapecerica da Serra";13088;14245;14526;13865;14865;14639;13131;12020;10459;8620;7239;5421;3673;2357;1595;1017;970;151730
"352230 Itapetininga";11103;12375;12580;12566;13445;13003;11440;10037;9514;8974;7830;6182;4722;3505;2796;1985;2050;144107
"352240 Itapeva";7332;8390;8613;8158;7957;7563;6824;6243;6000;5394;4400;3511;2737;2082;1590;1098;988;88880
"352250 Itapevi";18206;20014;20009;18827;19236;18729;16847;15074;13240;10897;8981;6541;4485;2826;1943;1133;1007;197995
"352260 Itapira";4019;4679;5247;5649;6033;5899;5293;5141;5121;4833;4367;3584;2782;2145;1735;1284;1341;69152
"352265 Itapirapuã Paulista";353;456;424;371;342;308;288;254;209;180;170;147;140;93;77;54;46;3912
"352270 Itápolis";2494;2826;3028;3314;3593;3424;3128;3050;2976;2748;2342;1947;1651;1347;1099;809;775;40551
"352280 Itaporanga";1229;1267;1238;1226;1244;1209;1025;941;964;972;894;742;586;447;374;262;238;14858
"352290 Itapuí";987;968;988;1005;1117;1044;925;848;816;780;692;554;390;308;275;199;212;12108
"352300 Itapura";331;366;371;384;366;351;343;320;284;279;233;215;165;124;93;63;70;4358
"352310 Itaquaquecetuba";29292;32706;32949;30908;30999;29055;26434;24234;21886;18289;14878;10594;6907;4404;2868;1813;1594;319810
"352320 Itararé";3765;4447;4715;4487;4268;3932;3639;3425;3223;2933;2553;2080;1624;1226;1005;730;751;48803
"352330 Itariri";1498;1610;1609;1464;1268;1246;1124;1012;932;782;699;568;509;441;307;218;187;15474
"352340 Itatiba";6779;7549;7825;8182;9367;9380;8382;7700;7355;6730;5661;4478;3314;2474;1962;1415;1339;99892
"352350 Itatinga";1644;1701;1685;1695;1721;1571;1382;1294;1163;1034;855;635;483;390;298;200;218;17969
"352360 Itirapina";1018;1071;1173;1413;1716;1700;1428;1184;1030;870;694;562;442;355;287;195;226;15364
"352370 Itirapuã";491;542;555;529;509;477;445;403;360;353;311;281;217;163;133;104;83;5956
"352380 Itobi";552;600;629;677;744;674;580;494;525;509;452;358;279;216;169;125;127;7710
"352390 Itu";11355;12272;12885;13048;14256;14210;12902;11850;11075;10066;8415;6553;4886;3493;2776;2027;2048;154117
"352400 Itupeva";3593;3591;3634;3635;4195;4225;3817;3269;3004;2548;2080;1540;1096;758;559;367;332;42243
"352410 Ituverava";2611;2877;3070;3134;3455;3463;3015;2694;2681;2617;2391;1970;1618;1245;992;651;654;39138
"352420 Jaborandi";481;501;517;598;647;585;499;487;476;421;365;292;257;205;178;112;95;6716
"352430 Jaboticabal";4660;5309;5531;5929;6550;6381;5782;5237;5114;4848;4375;3539;2777;2168;1707;1239;1384;72530
"352440 Jacareí";16001;16964;17532;17272;18509;18744;17719;16388;15649;14065;12271;9989;7358;5152;3778;2466;2462;212319
"352450 Jaci";385;410;428;455;517;533;474;424;419;368;303;224;176;130;112;74;56;5488
"352460 Jacupiranga";1542;1660;1724;1575;1458;1412;1308;1188;1163;1032;872;732;592;464;350;258;255;17585
"352470 Jaguariúna";3101;3208;3406;3505;4038;4151;3727;3343;3020;2702;2275;1771;1356;1014;777;549;523;42466
"352480 Jales";2874;3046;3385;3613;4013;3976;3700;3585;3657;3496;3046;2568;2154;1699;1379;915;863;47969
"352490 Jambeiro";391;439;453;451;453;450;410;370;359;337;283;222;193;140;116;75;67;5209
"352500 Jandira";9151;9895;10017;9842;10783;10683;9481;8497;7685;6494;5259;3811;2445;1464;960;623;575;107665
"352510 Jardinópolis";3003;3108;3249;3200;3387;3162;2853;2608;2551;2327;2060;1700;1290;924;741;505;524;37192
"352520 Jarinu";1789;1966;2023;2036;2099;2110;1874;1747;1553;1325;1208;1009;788;530;431;301;284;23073
"352530 Jaú";9118;9421;9737;10165;11664;11733;10634;9629;9327;8931;7932;6244;4666;3570;3028;2299;2331;130429
"352540 Jeriquara";276;300;302;285;301;281;262;250;210;174;153;131;100;82;67;42;43;3259
"352550 Joanópolis";826;838;885;1001;1045;972;871;839;821;781;711;599;479;374;300;220;219;11781
"352560 João Ramalho";344;340;377;398;390;341;332;311;307;265;203;153;124;101;92;56;54;4188
"352570 José Bonifácio";2163;2456;2608;2807;3003;2895;2597;2362;2361;2169;1880;1473;1209;940;752;541;529;32745
"352580 Júlio Mesquita";297;417;420;407;386;363;321;303;298;249;235;204;181;130;105;83;84;4483
"352585 Jumirim";177;224;221;260;279;252;232;192;194;158;134;105;80;77;64;53;44;2746
"352590 Jundiaí";24832;25315;26214;27833;32615;33836;31107;28334;27481;25661;22421;17929;13925;10845;8683;6203;6498;369732
"352600 Junqueirópolis";1162;1169;1324;1434;1639;1603;1485;1401;1396;1253;1118;963;797;681;563;452;392;18832
"352610 Juquiá";1611;1968;2067;1735;1590;1544;1413;1328;1215;1151;1045;907;716;585;445;305;330;19955
"352620 Juquitiba";2476;2853;2920;2610;2527;2377;2327;2072;1941;1648;1418;1190;903;649;484;304;273;28972
"352630 Lagoinha";297;390;427;431;368;353;345;347;358;314;269;253;229;197;162;128;111;4979
"352640 Laranjal Paulista";1717;1906;1995;2048;2263;2169;1934;1747;1710;1636;1488;1229;980;762;621;505;530;25240
"352650 Lavínia";346;390;493;581;1021;1245;997;716;562;431;359;283;242;211;167;110;115;8269
"352660 Lavrinhas";602;610;645;612;616;590;529;486;428;389;328;250;185;129;106;73;55;6633
"352670 Leme";7085;7434;7822;8134;8912;8481;7296;6572;6267;5696;4791;4001;2989;2209;1677;1204;1203;91773
"352680 Lençóis Paulista";4555;4992;5168;5291;5711;5668;5026;4558;4451;4017;3356;2677;1976;1434;1137;789;826;61632
"352690 Limeira";19191;20723;21783;22730;25391;24718;22492;21094;20417;19268;16700;12935;9517;7063;5495;3878;3885;277280
"352700 Lindóia";508;473;519;513;579;553;528;500;475;406;387;338;236;203;157;116;121;6612
"352710 Lins";4671;5056;5434;5662;6339;6268;5570;5203;5175;4941;4394;3607;2786;2193;1876;1421;1458;72054
"352720 Lorena";6222;6586;6915;7139;7536;7235;6444;5793;5746;5546;4808;4017;3133;2269;1713;1189;1316;83607
"352725 Lourdes";129;142;162;171;161;175;167;161;167;144;133;119;104;86;58;34;41;2154
"352730 Louveira";2901;2766;2891;3123;3941;3950;3271;2696;2371;2037;1600;1196;850;616;477;328;347;35361
"352740 Lucélia";1261;1432;1487;1604;1762;1736;1633;1489;1458;1324;1146;963;825;670;511;363;383;20047
"352750 Lucianópolis";158;185;202;174;188;202;178;145;118;123;143;146;114;75;55;39;39;2284
"352760 Luís Antônio";908;987;1065;1042;1066;1008;857;776;748;658;499;363;263;189;136;89;88;10742
"352770 Luiziânia";368;368;399;429;504;448;356;321;342;339;266;211;177;157;130;95;91;5001
"352780 Lupércio";353;384;396;380;381;376;323;288;290;278;226;216;177;129;102;62;71;4432
"352790 Lutécia";188;220;229;244;246;224;202;188;197;180;158;139;112;95;75;63;55;2815
"352800 Macatuba";1271;1374;1435;1454;1535;1414;1258;1202;1204;1119;874;654;513;427;334;242;237;16547
"352810 Macaubal";500;461;511;577;642;626;554;555;587;552;501;440;373;317;259;172;164;7791
"352820 Macedônia";221;251;270;278;302;287;274;263;282;265;257;228;181;146;110;80;75;3770
"352830 Magda";202;182;238;244;263;256;246;241;240;251;214;196;171;141;108;65;61;3319
"352840 Mairinque";3484;3812;3892;3794;3872;3802;3522;3298;3187;2796;2333;1811;1414;987;715;434;459;43612
"352850 Mairiporã";5458;6897;7238;6845;6811;6785;6541;6207;5779;5287;4395;3477;2620;1722;1221;795;698;78776
"352860 Manduri";695;675;717;760;761;739;671;633;655;604;505;441;379;300;237;151;141;9064
"352870 Marabá Paulista";281;302;334;398;625;545;419;344;306;280;223;174;150;119;92;60;55;4707
"352880 Maracaí";953;1040;1088;1158;1234;1161;1049;1009;991;907;792;630;528;370;289;186;200;13585
"352885 Marapoama";144;190;190;204;235;226;198;197;184;182;165;143;111;77;63;55;54;2618
"352890 Mariápolis";283;261;322;336;374;328;274;244;297;273;219;200;157;137;118;79;95;3997
"352900 Marília";14208;15675;16958;17409;19095;19004;17721;16425;15840;14760;12932;10531;8247;6386;5243;3737;3928;218099
"352910 Marinópolis";111;176;179;184;166;156;170;183;172;163;137;102;82;68;56;42;32;2179
"352920 Martinópolis";1618;1795;1941;2018;2160;2158;1865;1809;1802;1616;1369;1095;940;765;590;438;447;24426
"352930 Matão";5024;5592;6092;6641;7313;6909;6270;5812;5843;5451;4727;3620;2649;1933;1546;1098;1103;77623
"352940 Mauá";32133;35083;36595;36757;40974;39819;35917;32699;30471;26348;21827;16292;11361;7766;5608;3458;3028;416136
"352950 Mendonça";268;294;342;365;423;380;313;320;352;324;265;234;202;168;136;85;106;4577
"352960 Meridiano";240;268;291;307;329;323;303;293;303;290;254;179;166;160;119;79;76;3980
"352965 Mesópolis";145;133;170;145;153;134;144;144;149;128;114;98;86;67;56;40;33;1939
"352970 Miguelópolis";1675;1762;1732;1744;1851;1887;1658;1507;1413;1275;1126;908;747;528;357;252;234;20656
"352980 Mineiros do Tietê";899;991;1047;1049;1068;1071;917;855;820;801;708;564;393;304;278;205;231;12201
"353000 Mira Estrela";167;199;205;213;218;191;204;218;199;192;222;179;148;93;83;52;60;2843
"352990 Miracatu";1978;2199;2229;1935;1720;1671;1535;1434;1352;1209;1041;880;711;578;430;278;255;21435
"353010 Mirandópolis";1567;1654;1803;2036;2280;2688;2646;2331;2124;1914;1580;1365;1136;923;738;524;524;27833
"353020 Mirante do Paranapanema";1230;1388;1469;1435;1420;1273;1181;1218;1296;1153;995;822;715;590;475;322;317;17299
"353030 Mirassol";3505;3678;3940;4193;4643;4572;4488;4287;4194;3785;3215;2654;2053;1570;1307;938;975;53997
"353040 Mirassolândia";300;319;336;329;347;351;335;301;311;272;242;211;193;161;124;84;72;4288
"353050 Mococa";4549;4955;5260;5632;5972;5808;5133;4790;4732;4636;4196;3464;2693;2033;1581;1147;1147;67728
"353060 Mogi das Cruzes";30552;33468;33855;32681;34756;33926;31355;28859;27473;24987;20914;16329;12053;8919;6708;4502;4339;385676
"353070 Mogi Guaçu";9406;10245;11084;11702;12672;12341;11069;10265;10161;9435;8161;6571;5000;3645;2677;1792;1722;137948
"353080 Mogi Mirim";5781;6173;6647;7110;7726;7555;6958;6587;6525;6175;5396;4369;3339;2447;1950;1390;1444;87572
"353090 Mombuca";275;277;305;306;295;284;249;247;238;196;163;120;104;93;66;50;44;3312
"353100 Monções";134;125;133;147;177;159;159;159;162;182;139;123;111;90;75;53;40;2168
"353110 Mongaguá";3728;3834;3891;3536;3638;3572;3360;2985;2825;2812;2649;2399;2014;1545;1073;714;614;45189
"353120 Monte Alegre do Sul";457;476;519;556;585;580;529;537;540;518;460;344;305;248;198;146;161;7159
"353130 Monte Alto";2861;3134;3508;3688;4127;4074;3682;3529;3514;3263;2959;2415;1869;1463;1223;904;943;47156
"353140 Monte Aprazível";1432;1344;1433;1634;1891;1872;1672;1611;1602;1485;1317;1126;905;777;618;449;439;21607
"353150 Monte Azul Paulista";1260;1396;1572;1682;1793;1616;1471;1442;1437;1288;1125;913;738;598;476;347;351;19505
"353160 Monte Castelo";215;280;314;323;344;306;290;284;304;291;282;233;197;161;128;98;115;4165
"353180 Monte Mor";3879;4139;4414;4294;4547;4403;4197;3673;3199;2777;2343;1915;1393;1012;697;469;476;47827
"353170 Monteiro Lobato";299;345;356;340;322;309;298;298;291;275;235;195;163;136;107;65;85;4119
"353190 Morro Agudo";2522;2489;2550;2643;2924;2844;2428;2088;1945;1687;1353;1105;867;612;461;284;281;29083
"353200 Morungaba";855;951;980;985;1070;1072;1006;864;803;706;618;528;423;312;211;145;154;11683
"353205 Motuca";322;343;345;398;399;385;340;300;308;301;248;188;138;110;79;56;50;4310
"353210 Murutinga do Sul";228;284;302;296;290;281;282;321;344;320;278;256;218;176;148;112;107;4243
"353215 Nantes";222;248;252;242;249;218;213;218;186;150;129;98;84;72;50;27;27;2685
"353220 Narandiba";339;372;382;400;384;354;332;326;315;259;213;169;136;102;88;55;57;4283
"353230 Natividade da Serra";479;545;603;533;517;487;457;450;495;437;423;365;310;274;223;149;144;6891
"353240 Nazaré Paulista";1094;1353;1442;1420;1437;1347;1274;1166;1137;977;866;751;645;540;430;271;260;16410
"353250 Neves Paulista";446;505;575;632;758;753;673;683;696;652;582;502;433;374;302;230;211;9007
"353260 Nhandeara";608;592;685;767;909;835;769;776;838;829;755;645;564;443;362;244;254;10875
"353270 Nipoã";328;286;311;369;420;384;347;323;290;252;200;181;154;115;98;65;54;4177
"353280 Nova Aliança";410;394;443;434;478;474;440;405;410;397;348;272;243;214;179;127;142;5810
"353282 Nova Campina";758;957;990;852;763;724;633;593;539;442;340;273;206;163;119;71;54;8477
"353284 Nova Canaã Paulista";108;135;150;148;151;142;159;151;164;176;167;154;129;108;81;55;59;2237
"353286 Nova Castilho";86;79;92;92;82;83;80;97;88;72;62;53;49;38;33;21;18;1125
"353290 Nova Europa";782;742;743;769;861;848;756;674;611;565;472;384;290;214;174;124;120;9129
"353300 Nova Granada";1320;1390;1549;1574;1743;1721;1516;1370;1344;1263;1057;865;732;586;483;352;346;19211
"353310 Nova Guataporanga";137;157;163;163;166;160;145;145;136;170;159;128;99;86;86;57;54;2211
"353320 Nova Independência";253;239;252;259;260;262;234;206;199;179;163;114;91;75;60;48;49;2943
"353330 Nova Luzitânia";267;261;249;266;311;337;290;245;221;195;188;157;116;96;70;60;57;3386
"353340 Nova Odessa";3494;3756;4019;4182;4564;4626;4239;4025;3896;3482;2989;2300;1698;1203;965;631;586;50655
"353325 Novais";414;368;390;427;481;415;373;310;258;212;170;142;137;108;94;68;65;4432
"353350 Novo Horizonte";2535;2667;2727;2923;3188;3030;2784;2674;2657;2462;2227;1830;1449;1178;952;676;685;36644
"353360 Nuporanga";472;495;549;590;634;540;511;500;508;481;417;326;251;191;163;134;117;6879
"353370 Ocauçu";328;334;345;357;376;322;290;291;300;293;245;209;173;141;108;90;61;4263
"353380 Óleo";179;223;230;222;197;188;178;182;182;210;185;168;139;104;93;67;53;2800
"353390 Olímpia";3533;3497;3686;4116;4571;4372;3843;3631;3483;3293;2949;2532;2071;1599;1272;951;1026;50425
"353400 Onda Verde";286;329;323;323;349;322;304;305;288;244;204;155;148;110;81;59;54;3884
"353410 Oriente";375;437;469;512;568;486;418;430;471;445;376;301;240;213;173;128;143;6185
"353420 Orindiúva";442;460;478;505;529;549;503;457;384;307;257;184;136;119;89;61;52;5512
"353430 Orlândia";2704;3043;3208;3404;3699;3560;3121;2977;2974;2776;2314;1842;1407;1060;809;546;540;39984
"353440 Osasco";51588;55122;56057;56183;63994;64670;59378;53511;49753;43875;36712;28482;20747;14745;10995;7306;6715;679833
"353450 Oscar Bressane";169;151;173;200;202;186;185;174;193;167;159;165;149;110;86;65;67;2601
"353460 Osvaldo Cruz";1766;1966;2216;2434;2881;2494;2272;2206;2207;2200;2016;1717;1445;1164;985;713;722;31404
"353470 Ourinhos";7558;7894;8257;8506;9015;8679;7987;7622;7482;6926;6019;5106;3980;3022;2289;1654;1687;103683
"353480 Ouro Verde";604;646;642;694;702;626;560;566;544;492;411;335;287;254;212;142;140;7857
"353475 Ouroeste";567;578;646;690;758;716;611;600;588;552;446;383;327;250;207;142;127;8188
"353490 Pacaembu";756;728;847;967;1283;1476;1168;1001;967;883;733;591;531;474;427;295;274;13401
"353500 Palestina";743;670;750;859;969;943;802;752;773;730;661;553;473;420;336;240;256;10930
"353510 Palmares Paulista";917;896;954;1019;1224;1150;938;802;695;579;444;333;248;186;152;95;71;10703
"353520 Palmeira d'Oeste";559;676;708;725;724;708;705;708;760;732;665;559;508;431;354;230;206;9958
"353530 Palmital";1459;1524;1634;1630;1696;1660;1615;1544;1508;1479;1330;1193;1020;766;614;460;463;21595
"353540 Panorama";1240;1284;1317;1306;1296;1225;1166;1089;960;852;744;650;530;395;301;198;193;14746
"353550 Paraguaçu Paulista";3066;3336;3566;3631;3825;3681;3366;3211;3049;2730;2298;1898;1577;1191;940;696;700;42761
"353560 Paraibuna";1314;1485;1610;1585;1551;1388;1315;1256;1239;1127;958;801;665;527;398;251;258;17728
"353570 Paraíso";429;417;472;480;507;527;441;439;427;400;341;269;223;194;152;116;112;5946
"353580 Paranapanema";1405;1639;1731;1569;1585;1544;1411;1296;1213;1097;919;695;528;409;323;206;209;17779
"353590 Paranapuã";232;309;309;296;296;311;305;275;266;265;229;203;171;140;116;80;67;3870
"353600 Parapuã";682;780;825;889;912;840;815;784;787;769;695;571;499;425;366;273;241;11153
"353610 Pardinho";459;511;509;472;464;439;437;409;382;313;280;243;198;160;128;72;71;5547
"353620 Pariquera-Açu";1460;1676;1784;1656;1664;1599;1480;1250;1224;1089;901;770;651;530;417;282;295;18728
"353625 Parisi";129;133;137;158;174;166;143;145;158;141;140;114;92;82;56;49;47;2064
"353630 Patrocínio Paulista";1064;1083;1116;1135;1136;1107;975;947;888;805;720;592;454;335;272;187;182;12998
"353640 Paulicéia";488;555;575;571;565;534;511;462;423;365;316;274;221;163;115;81;66;6285
"353650 Paulínia";6112;6279;6256;6498;7280;7483;7135;6505;5902;5144;4145;3199;2152;1464;1040;702;732;78028
"353657 Paulistânia";106;155;166;146;154;155;151;135;126;103;95;96;72;62;48;26;26;1822
"353660 Paulo de Faria";624;691;728;745;785;725;651;626;637;569;471;391;343;262;219;145;159;8771
"353670 Pederneiras";3147;3436;3675;3648;3679;3610;3326;3063;2823;2606;2220;1803;1362;1051;848;607;619;41523
"353680 Pedra Bela";384;444;494;493;494;482;464;423;378;350;350;321;265;190;146;105;101;5884
"353690 Pedranópolis";155;178;176;183;201;208;192;189;184;192;194;164;128;91;83;66;69;2653
"353700 Pedregulho";1261;1300;1364;1469;1526;1380;1231;1057;1040;1003;851;700;562;435;321;225;210;15935
"353710 Pedreira";2719;2990;3158;3365;3859;3832;3490;3199;3094;2830;2359;1837;1393;1082;865;646;580;41298
"353715 Pedrinhas Paulista";191;222;258;246;246;213;234;231;226;231;181;139;121;90;75;53;38;2995
"353720 Pedro de Toledo";893;1001;1004;872;789;751;735;687;630;585;545;467;409;320;249;160;149;10246
"353730 Penápolis";3979;4129;4469;4672;4968;4904;4464;4294;4213;4120;3600;3040;2449;1947;1577;1129;1186;59140
"353740 Pereira Barreto";1894;1828;2020;2150;2114;1984;1977;1957;1914;1630;1397;1209;1059;853;654;440;489;25569
"353750 Pereiras";573;581;600;628;670;603;531;488;460;482;430;378;297;215;180;137;136;7389
"353760 Peruíbe";4937;5333;5315;4897;4600;4503;4333;4007;3735;3531;3295;2968;2469;1987;1567;1050;1030;59557
"353770 Piacatu";367;368;409;453;477;421;383;372;375;362;291;256;225;181;155;99;89;5283
"353780 Piedade";3859;4366;4710;4561;4611;4418;4102;3827;3721;3449;2878;2366;1930;1502;1178;773;737;52988
"353790 Pilar do Sul";2032;2400;2428;2439;2385;2197;2066;1889;1757;1581;1355;1101;947;758;534;362;319;26550
"353800 Pindamonhangaba";11152;12235;12703;12637;13537;13435;11892;10577;10036;9479;8393;6710;4715;3221;2389;1597;1655;146363
"353810 Pindorama";989;979;1067;1164;1317;1306;1169;1108;1048;960;870;792;645;493;441;350;319;15017
"353820 Pinhalzinho";874;980;1048;1039;1083;1029;956;845;844;867;825;693;619;473;348;236;240;12999
"353830 Piquerobi";236;252;279;308;292;263;253;276;293;252;200;175;161;134;95;64;77;3610
"353850 Piquete";1005;1062;1136;1250;1232;1109;1014;1011;1079;1123;938;771;618;446;338;258;268;14658
"353860 Piracaia";1720;1996;2177;2147;2128;2113;2061;1930;1787;1599;1411;1160;962;734;588;425;428;25366
"353870 Piracicaba";24978;27185;28424;29406;33453;33872;30037;26950;26041;24506;21377;17556;13267;9782;7724;5752;5965;366275
"353880 Piraju";1995;2244;2349;2378;2449;2237;2037;1981;2044;2032;1786;1519;1191;932;813;558;494;29039
"353890 Pirajuí";1353;1432;1601;1804;2395;2376;1907;1574;1533;1456;1307;1034;786;664;584;464;460;22730
"353900 Pirangi";630;697;789;832;925;916;814;788;806;725;667;579;472;363;298;232;228;10761
"353910 Pirapora do Bom Jesus";1430;1667;1648;1421;1421;1343;1310;1135;1016;815;653;513;381;266;174;128;129;15450
"353920 Pirapozinho";1694;1904;2086;2149;2148;1943;1899;1940;1908;1671;1366;1077;875;712;577;388;434;24771
"353930 Pirassununga";4847;5071;5407;5579;6157;6083;5397;5027;5146;4886;4179;3488;2895;2137;1733;1268;1422;70722
"353940 Piratininga";759;918;928;936;1044;1050;970;812;808;805;752;623;478;352;315;247;269;12066
"353950 Pitangueiras";2943;3274;3247;3223;3437;3324;2843;2543;2413;1986;1565;1241;1000;818;629;433;411;35330
"353960 Planalto";374;360;358;361;409;385;356;311;325;290;247;186;134;109;89;53;66;4413
"353970 Platina";267;273;274;252;270;257;243;223;215;209;178;150;115;92;75;58;53;3204
"353980 Poá";8479;9259;9687;9557;10059;9584;8728;8105;7620;6806;5796;4426;3073;2050;1457;929;911;106526
"353990 Poloni";403;325;348;402;498;452;378;354;353;359;315;263;244;231;188;140;149;5402
"354000 Pompéia";1327;1468;1532;1529;1781;1858;1663;1437;1413;1359;1195;988;760;583;466;343;384;20086
"354010 Pongaí";187;216;243;275;316;278;247;251;256;274;258;205;164;140;119;95;81;3605
"354020 Pontal";3574;3485;3498;3582;4192;4087;3526;2938;2579;2141;1647;1201;836;643;519;364;309;39121
"354025 Pontalinda";331;300;326;363;402;367;313;287;269;244;209;182;152;117;85;60;58;4065
"354030 Pontes Gestal";170;182;205;205;213;203;177;168;176;188;156;141;119;110;73;49;47;2582
"354040 Populina";281;284;320;353;354;326;297;281;300;316;294;238;191;177;162;102;92;4368
"354050 Porangaba";560;641;649;645;666;583;575;563;558;564;496;463;395;317;216;156;147;8194
"354060 Porto Feliz";3549;3922;4116;4189;4591;4403;3875;3629;3569;3291;2730;2146;1675;1224;975;738;769;49391
"354070 Porto Ferreira";3790;3873;4009;4249;4704;4583;4111;3851;3773;3471;2959;2288;1828;1474;1199;872;809;51843
"354075 Potim";1572;1564;1627;1691;2185;2134;1685;1404;1180;999;817;600;480;318;208;138;115;18717
"354080 Potirendaba";1013;989;1036;1180;1386;1392;1159;1102;1128;1071;924;772;632;540;460;350;329;15463
"354085 Pracinha";126;138;171;244;476;332;256;184;145;128;111;96;75;52;41;31;39;2645
"354090 Pradópolis";1364;1324;1358;1474;1774;1697;1406;1216;1154;1046;904;687;507;378;279;181;162;16911
"354100 Praia Grande";20488;21730;21672;20467;21682;22132;20590;18380;16902;15560;14111;11973;9506;7210;5442;3668;3285;254798
"354105 Pratânia";354;432;435;429;439;394;370;332;300;278;220;181;125;94;88;57;53;4581
"354110 Presidente Alves";305;298;330;357;392;345;321;298;290;283;252;215;164;125;102;87;96;4260
"354120 Presidente Bernardes";754;914;1035;1122;1138;1072;1036;1045;1123;995;856;730;646;557;418;325;342;14108
"354130 Presidente Epitácio";3127;3380;3488;3557;3710;3543;3301;3066;3012;2787;2319;1885;1453;1139;911;622;604;41904
"354140 Presidente Prudente";14054;14819;15688;16552;17980;17797;16744;15931;15833;14531;12507;10184;8041;6255;4992;3491;3525;208924
"354150 Presidente Venceslau";2357;2558;2805;2906;3204;3296;3232;2985;3034;2722;2312;1966;1584;1202;1047;730;762;38702
"354160 Promissão";2671;2796;2892;3021;3108;3018;2812;2618;2503;2301;1941;1605;1344;1074;817;574;528;35623
"354165 Quadra";269;247;247;251;255;250;237;245;239;213;176;169;134;104;71;50;41;3198
"354170 Quatá";1016;1020;1078;1129;1132;1088;1042;986;925;789;685;533;416;363;278;198;201;12879
"354180 Queiroz";229;262;260;220;253;254;223;199;178;149;120;98;92;76;58;38;41;2750
"354190 Queluz";870;984;954;967;1026;1032;930;831;760;671;556;468;339;247;205;155;150;11145
"354200 Quintana";398;448;485;488;567;513;478;456;411;362;331;282;240;204;146;105;123;6037
"354210 Rafard";631;682;704;732;819;780;704;638;641;567;458;362;295;234;194;163;163;8767
"354220 Rancharia";2024;2290;2356;2470;2529;2363;2156;2151;2271;2055;1641;1350;1107;938;747;521;515;29484
"354230 Redenção da Serra";303;330;351;325;302;287;285;283;258;263;239;207;160;135;112;77;82;3999
"354240 Regente Feijó";1322;1334;1466;1497;1582;1550;1455;1364;1426;1294;1100;872;700;561;473;340;304;18640
"354250 Reginópolis";408;425;486;713;1174;690;517;430;382;351;321;274;229;189;150;113;137;6989
"354260 Registro";4373;5031;5125;4823;4792;4680;4400;3992;3745;3306;2784;2308;1869;1501;1147;772;805;55453
"354270 Restinga";599;641;611;602;630;549;487;447;435;405;340;245;165;143;110;68;69;6546
"354280 Ribeira";285;331;319;303;250;240;223;228;215;196;189;169;164;119;109;69;58;3467
"354290 Ribeirão Bonito";1038;1019;1030;1066;1144;1049;954;888;810;717;613;495;395;333;267;217;214;12249
"354300 Ribeirão Branco";1720;2179;2193;1927;1705;1550;1448;1266;1181;987;790;705;573;431;282;189;162;19288
"354310 Ribeirão Corrente";368;395;401;383;392;370;347;309;268;248;212;176;150;105;85;48;40;4297
"354320 Ribeirão do Sul";302;340;369;362;348;342;337;348;327;308;278;249;206;151;114;92;89;4562
"354323 Ribeirão dos Índios";130;158;174;153;171;164;154;170;172;155;141;113;112;107;73;47;52;2246
"354325 Ribeirão Grande";594;669;689;678;676;649;581;570;511;442;341;314;296;232;172;98;80;7592
"354330 Ribeirão Pires";7836;8679;9070;9329;10547;10554;9650;8896;8420;7745;6841;5568;4019;2745;1892;1272;1295;114358
"354340 Ribeirão Preto";39700;42223;44592;48684;56855;57020;49941;43894;41974;40154;35114;28532;21844;16458;13052;9408;9979;599424
"354360 Rifaina";240;267;261;269;290;289;258;251;262;240;215;176;151;117;87;60;63;3496
"354370 Rincão";870;896;949;919;948;919;816;771;736;636;552;451;383;273;218;152;157;10646
"354380 Rinópolis";674;698;715;826;885;796;707;673;677;695;659;532;449;399;343;242;265;10235
"354390 Rio Claro";12447;13181;14204;14791;16722;17015;15427;13821;13483;12747;10899;8782;6914;5339;4316;3344;3703;187135
"354400 Rio das Pedras";2341;2392;2441;2525;2888;2820;2454;2258;2024;1747;1423;1125;855;612;478;345;292;29020
"354410 Rio Grande da Serra";3657;4028;4080;3880;4157;4240;3791;3398;3033;2571;2091;1628;1116;805;563;345;282;43665
"354420 Riolândia";796;764;778;864;1059;1138;1024;799;689;563;480;406;347;269;189;125;140;10430
