"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"350470 Balbinos";82;83;96;126;449;1009;934;540;286;174;128;105;68;48;39;33;35;4235
"350480 Bálsamo";497;485;537;583;624;675;676;634;631;654;577;495;412;332;274;204;234;8524
"350490 Bananal";796;785;859;849;800;801;815;755;712;697;632;529;458;356;273;208;260;10585
"350500 Barão de Antonina";253;266;277;246;238;219;226;215;197;212;220;190;150;116;95;64;72;3256
"350510 Barbosa";514;526;592;582;565;526;505;479;474;469;412;340;280;219;171;127;124;6905
"350520 Bariri";2174;2290;2542;2501;2588;2725;2563;2297;2188;2208;2099;1787;1419;1117;912;729;900;33039
"350530 Barra Bonita";2005;2108;2365;2568;2784;2972;3014;2875;2820;2781;2494;2029;1620;1243;969;723;761;36131
"350535 Barra do Chapéu";469;471;532;494;420;416;408;387;349;317;292;243;192;157;129;93;86;5455
"350540 Barra do Turvo";709;727;788;692;562;510;519;501;459;438;423;396;339;284;236;152;128;7863
"350550 Barretos";7497;7615;8102;8647;9650;10271;9748;8714;8121;8033;7405;6213;5016;3877;3042;2167;2428;116546
"350560 Barrinha";2611;2522;2632;2644;2878;3046;2764;2306;1996;1737;1449;1102;787;555;398;291;310;30028
"350570 Barueri";19924;19788;21779;21987;22880;24110;22911;20298;18399;16330;13687;10760;7753;4978;3133;2009;2282;253008
"350580 Bastos";1457;1504;1610;1662;1665;1638;1566;1511;1553;1533;1359;1106;871;659;503;360;401;20958
"350590 Batatais";3737;3913;4309;4628;4862;5000;4827;4213;3964;3936;3737;3277;2609;1932;1501;1147;1349;58941
"350600 Bauru";22949;23710;25833;26694;29039;31590;30667;27378;25230;24348;22478;19084;15066;11257;8651;6527;7574;358075
"350610 Bebedouro";4826;5018;5601;5889;6215;6474;6217;5770;5449;5174;4865;4224;3447;2627;1995;1468;1792;77051
"350620 Bento de Abreu";201;200;218;220;223;242;238;219;210;182;154;131;105;81;69;52;50;2795
"350630 Bernardino de Campos";719;737;811;872;873;800;764;750;734;756;692;607;520;440;358;286;350;11069
"350635 Bertioga";4744;4632;4877;4490;4428;4602;4543;4176;3641;3115;2591;2085;1568;1062;691;430;434;52109
"350640 Bilac";364;417;503;546;574;607;585;565;558;525;490;442;360;281;221;174;196;7408
"350650 Birigui";7267;7283;7858;8393;9036;9732;9729;9305;8923;8272;7251;6083;4806;3636;2681;1864;2102;114221
"350660 Biritiba-Mirim";2413;2462;2668;2583;2530;2504;2314;2170;2033;1876;1590;1327;1173;885;657;452;405;30042
"350670 Boa Esperança do Sul";1120;1102;1216;1234;1221;1229;1168;1030;959;922;791;672;517;374;254;184;207;14200
"350680 Bocaina";763;814;892;903;940;1001;988;872;794;761;661;555;451;315;254;204;236;11404
"350690 Bofete";775;797;860;826;758;730;732;700;669;646;627;594;510;404;297;187;172;10284
"350700 Boituva";3893;3882;4102;4196;4634;5004;4737;4123;3669;3293;2844;2359;1849;1311;945;644;644;52129
"350710 Bom Jesus dos Perdões";1631;1685;1813;1782;1800;1915;1830;1659;1507;1389;1225;925;720;558;388;267;298;21392
"350715 Bom Sucesso de Itararé";358;354;395;394;320;285;282;271;244;206;168;139;106;76;56;33;40;3727
"350720 Borá";55;51;56;75;72;81;80;64;56;54;55;42;28;19;17;11;12;828
"350730 Boracéia";351;338;355;384;386;380;340;315;293;272;245;211;187;146;105;75;93;4476
"350740 Borborema";936;1015;1083;1080;1206;1285;1219;1109;1047;1063;997;843;680;514;413;318;347;15155
"350745 Borebi";196;196;210;215;207;181;177;173;167;165;133;120;88;61;46;40;44;2419
"350750 Botucatu";9114;9264;9945;10129;10832;11680;11380;10130;9110;8702;8146;7080;5675;4232;3192;2474;3063;134148
"350760 Bragança Paulista";9867;10228;11596;12103;12642;13378;13306;12132;10874;10244;9544;8076;6553;4836;3554;2589;3045;154567
"350770 Braúna";358;353;380;393;432;458;413;367;345;320;308;280;222;192;173;130;145;5269
"350775 Brejo Alegre";168;190;223;213;210;221;243;222;186;164;151;138;109;93;65;36;58;2690
"350780 Brodowski";1484;1605;1812;1883;1894;1873;1768;1626;1571;1522;1335;1106;881;668;524;383;451;22386
"350790 Brotas";1633;1637;1786;1851;1868;1902;1845;1679;1541;1449;1327;1108;892;708;536;412;465;22639
"350800 Buri";1761;1807;1857;1710;1566;1504;1450;1365;1204;1102;995;827;658;500;382;269;265;19222
"350810 Buritama";1089;1036;1080;1172;1268;1304;1258;1221;1187;1142;1066;886;760;593;443;301;303;16109
"350820 Buritizal";282;274;287;307;337;363;349;311;285;273;262;235;205;154;120;84;101;4229
"350830 Cabrália Paulista";324;345;369;390;363;356;337;322;311;277;254;217;178;136;100;73;75;4427
"350840 Cabreúva";3762;3725;3961;3948;4021;4116;3815;3424;3103;2721;2180;1705;1312;948;612;429;467;44249
"350850 Caçapava";6337;6343;6787;6915;7195;7715;7562;6871;6254;5862;5352;4517;3591;2656;1857;1283;1458;88555
"350860 Cachoeira Paulista";2225;2256;2374;2406;2503;2661;2624;2323;2099;2088;1980;1676;1330;995;707;523;639;31409
"350870 Caconde";1301;1424;1640;1576;1453;1354;1304;1221;1231;1266;1176;1001;874;668;523;382;418;18812
"350880 Cafelândia";1136;1133;1253;1332;1363;1394;1366;1260;1170;1113;1055;949;778;595;489;378;428;17192
"350890 Caiabu";258;268;307;340;354;321;274;277;314;318;267;217;179;151;131;95;107;4178
"350900 Caieiras";7086;7106;7754;7780;7908;8143;7863;7305;6930;6381;5338;4116;3010;1963;1241;813;861;91598
"350910 Caiuá";320;368;430;409;403;393;351;379;405;427;362;292;241;186;155;109;97;5327
"350920 Cajamar";5735;5606;5992;6069;6386;6662;6269;5540;4798;4166;3453;2613;1815;1240;837;537;519;68237
"350925 Cajati";2567;2594;2843;2622;2318;2248;2290;2106;1840;1662;1452;1229;966;766;599;429;432;28963
"350930 Cajobi";589;665;714;785;896;932;805;699;684;702;633;529;449;351;282;210;208;10133
"350940 Cajuru";1802;1832;2016;2107;2109;2044;1901;1735;1645;1553;1401;1151;929;721;567;436;510;24459
"350945 Campina do Monte Alegre";438;465;501;472;459;462;433;399;385;381;331;289;244;171;136;98;115;5779
"350950 Campinas";71250;71499;78477;83312;94027;104780;101972;89761;81652;76459;70157;59721;46888;34399;25723;18646;21870;1130593
"350960 Campo Limpo Paulista";5969;5898;6260;6458;6726;7007;6652;6027;5509;5094;4610;3878;2876;1897;1293;865;892;77911
"350970 Campos do Jordão";3736;3839;4294;4344;4236;4218;4158;3928;3689;3349;2885;2255;1669;1138;808;566;581;49693
"350980 Campos Novos Paulista";365;383;400;373;346;361;357;321;309;315;264;232;208;176;125;88;101;4724
"350990 Cananéia";1011;1036;1172;1089;947;896;954;894;769;733;712;632;516;404;305;231;234;12535
"350995 Canas";440;422;421;402;404;407;357;313;302;301;248;196;142;105;74;55;52;4641
"351000 Cândido Mota";2077;2061;2250;2373;2552;2469;2274;2153;2173;2178;2000;1696;1364;1046;810;640;665;30781
"351010 Cândido Rodrigues";135;159;167;178;230;222;186;178;189;211;200;152;147;129;100;79;86;2748
"351015 Canitar";412;460;474;402;371;397;393;343;283;257;223;188;153;108;84;57;41;4646
"351020 Capão Bonito";3642;3892;4278;4125;3880;3758;3714;3478;3156;2881;2575;2201;1839;1411;1038;707;718;47293
"351030 Capela do Alto";1402;1507;1665;1627;1637;1597;1518;1392;1269;1147;1001;830;695;502;356;233;214;18592
"351040 Capivari";3840;3874;4071;4191;4470;4567;4374;3923;3629;3320;2878;2363;1783;1300;973;719;875;51150
"351050 Caraguatatuba";8323;8295;8873;8699;8641;8908;8981;8348;7529;6721;6047;5381;4366;3181;2227;1473;1499;107492
"351060 Carapicuíba";30628;30655;32691;32079;33482;36267;34985;30974;27239;23579;20334;17223;13058;8642;5498;3322;3216;383872
"351070 Cardoso";792;790;820;852;919;923;881;815;815;855;841;751;626;519;401;262;291;12153
"351080 Casa Branca";1823;1890;2098;2206;2406;2680;2577;2154;2000;1937;1779;1564;1264;951;730;530;738;29327
"351090 Cássia dos Coqueiros";159;186;206;220;198;194;179;176;180;192;177;159;124;94;80;64;72;2660
"351100 Castilho";1418;1380;1488;1518;1508;1458;1460;1464;1379;1294;1170;990;800;596;447;316;348;19034
"351110 Catanduva";7014;6913;7552;8297;9193;9978;9685;8823;8579;8321;7655;6638;5374;4111;3361;2597;2972;117063
"351120 Catiguá";491;508;527;547;607;661;628;563;554;532;468;386;302;209;160;130;146;7419
"351130 Cedral";488;518;570;568;614;661;691;647;610;563;532;456;402;332;274;226;261;8413
"351140 Cerqueira César";1362;1441;1498;1539;1555;1463;1371;1307;1227;1166;1068;913;759;581;468;338;372;18428
"351150 Cerquilho";2832;2852;3180;3259;3597;3892;3761;3358;3029;2828;2565;2192;1700;1204;902;639;713;42503
"351160 Cesário Lange";1223;1167;1268;1313;1448;1544;1454;1289;1113;991;873;761;671;498;365;236;219;16433
"351170 Charqueada";1149;1166;1262;1335;1448;1461;1312;1198;1058;966;887;742;595;445;334;253;244;15855
"355720 Chavantes";922;912;1010;998;952;992;978;909;851;791;733;650;551;425;316;202;226;12418
"351190 Clementina";625;586;555;606;782;804;648;514;459;440;395;316;247;177;139;113;148;7554
"351200 Colina";1147;1218;1350;1410;1544;1585;1428;1287;1249;1238;1118;916;757;576;434;328;372;17957
"351210 Colômbia";420;440;492;530;549;546;525;475;423;399;355;295;241;191;131;77;71;6160
"351220 Conchal";1996;2046;2264;2354;2512;2503;2199;1857;1717;1591;1383;1138;907;677;514;342;359;26359
"351230 Conchas";1292;1284;1320;1269;1292;1304;1247;1144;1125;1146;1085;908;735;590;470;346;412;16969
"351240 Cordeirópolis";1552;1600;1735;1768;1929;2032;1944;1747;1566;1414;1268;1055;826;614;459;353;410;22272
"351250 Coroados";402;370;389;428;452;456;453;433;393;367;343;303;238;165;127;101;106;5526
"351260 Coronel Macedo";368;377;426;407;381;354;329;338;338;358;356;285;222;169;133;97;88;5026
"351270 Corumbataí";255;295;343;320;324;335;314;292;272;260;236;198;173;130;94;68;81;3990
"351280 Cosmópolis";4874;4905;5034;5099;5559;5955;5704;4999;4494;4115;3465;2723;2064;1487;1050;711;776;63014
"351290 Cosmorama";391;421;479;484;510;580;553;488;512;524;509;472;419;339;287;203;204;7375
"351300 Cotia";17147;17302;18463;17874;17917;19439;19568;17681;15787;14063;12126;9707;7026;4618;3011;1965;2262;215956
"351310 Cravinhos";2297;2390;2659;2738;2859;2960;2771;2468;2296;2142;1972;1641;1264;920;697;496;553;33123
"351320 Cristais Paulista";551;590;636;655;681;700;652;567;510;519;518;432;317;222;169;113;140;7972
"351330 Cruzália";128;130;158;165;170;161;159;154;173;203;175;141;100;77;68;55;55;2272
"351340 Cruzeiro";5597;5628;6078;6242;6401;6685;6558;5842;5420;5419;5121;4322;3400;2458;1849;1313;1382;79715
"351350 Cubatão";9771;9977;10478;10393;10949;11576;10969;9608;8954;8254;6959;5407;3784;2582;1818;1150;1115;123744
"351360 Cunha";1367;1588;1867;1907;1723;1629;1622;1601;1641;1565;1367;1146;979;819;611;390;396;22218
"351370 Descalvado";1978;2023;2268;2422;2654;2851;2651;2421;2269;2191;2031;1746;1405;1083;839;650;781;32263
"351380 Diadema";30795;31026;33533;33466;35813;38455;36644;32840;29870;26176;22026;17594;12872;8424;5543;3608;3475;402160
"351385 Dirce Reis";107;103;100;119;133;122;119;125;126;133;123;99;91;88;76;45;36;1745
"351390 Divinolândia";626;664;777;894;922;916;870;843;838;822;790;740;605;434;340;252;267;11600
"351400 Dobrada";707;698;729;741;805;847;757;595;507;462;384;311;260;185;133;86;110;8317
"351410 Dois Córregos";2022;1923;1960;2041;2189;2281;2134;1861;1681;1573;1417;1207;1015;778;621;518;600;25821
"351420 Dolcinópolis";107;132;144;152;152;131;155;163;141;158;155;139;117;97;87;61;50;2141
"351430 Dourado";522;548;598;667;712;721;675;633;608;605;590;507;425;320;258;204;243;8836
"351440 Dracena";2424;2544;2817;3066;3390;3711;3643;3386;3272;3236;3093;2670;2163;1730;1449;1094;1212;44900
"351450 Duartina";737;798;848;924;958;963;941;887;882;869;820;741;612;477;388;311;377;12533
"351460 Dumont";596;642;706;719;825;878;758;626;576;544;493;416;300;203;152;120;139;8693
"351470 Echaporã";446;434;500;523;501;477;441;420;423;448;398;339;295;233;181;157;176;6392
"351480 Eldorado";1331;1400;1621;1446;1159;1067;1047;969;911;850;739;644;553;471;369;255;287;15119
"351490 Elias Fausto";1203;1242;1398;1384;1472;1534;1411;1262;1179;1033;908;747;569;418;323;218;233;16534
"351492 Elisiário";214;194;219;249;283;305;301;271;229;195;181;174;145;105;94;67;75;3301
"351495 Embaúba";149;162;166;169;203;223;201;172;179;177;156;139;114;89;73;50;55;2477
"351500 Embu das Artes";20983;20982;22880;22433;22455;23670;23285;20680;17993;15047;12642;10391;7672;5042;3034;1707;1597;252493
"351510 Embu-Guaçu";5081;5380;6030;5719;5518;5566;5429;4974;4475;4038;3615;2973;2297;1683;1159;764;788;65489
"351512 Emilianópolis";183;200;212;230;247;230;221;231;233;232;202;165;152;133;110;74;68;3123
"351515 Engenheiro Coelho";1469;1467;1561;1541;1712;1877;1631;1264;1081;963;729;535;428;327;249;173;165;17172
"351518 Espírito Santo do Pinhal";2560;2702;3137;3288;3459;3552;3388;3233;3198;3056;2816;2393;1957;1467;1149;892;1024;43271
"351519 Espírito Santo do Turvo";374;381;384;387;411;395;351;306;282;289;252;204;157;112;78;46;50;4459
"355730 Estiva Gerbi";741;744;822;868;915;946;865;807;763;735;659;529;393;260;202;141;135;10525
"351520 Estrela d'Oeste";479;512;558;572;650;699;669;627;600;604;583;481;409;314;256;197;205;8415
"351530 Estrela do Norte";209;202;216;242;240;210;191;187;202;208;171;123;98;79;60;47;49;2734
"351535 Euclides da Cunha Paulista";753;784;881;873;794;721;708;717;708;644;531;435;341;293;237;158;145;9723
"351540 Fartura";1086;1098;1198;1233;1244;1240;1170;1074;1070;1076;1018;882;715;580;443;319;334;15780
"351560 Fernando Prestes";342;336;348;372;428;444;423;405;410;388;353;322;303;264;212;168;180;5698
"351550 Fernandópolis";3623;3924;4432;4751;5096;5344;5245;4938;4893;4878;4611;3998;3232;2622;2109;1540;1719;66955
"351565 Fernão";105;115;125;115;121;134;131;126;111;97;93;87;83;68;48;30;39;1628
"351570 Ferraz de Vasconcelos";14629;14775;16474;16459;16284;16205;15014;13618;12603;11135;9368;7392;5253;3390;2224;1352;1290;177465
"351580 Flora Rica";80;92;127;137;119;110;99;104;133;140;115;96;90;83;65;56;75;1721
"351590 Floreal";103;148;178;207;214;209;197;199;229;242;238;209;184;150;128;99;107;3041
"351600 Flórida Paulista";830;841;935;990;1181;1402;1300;1052;924;849;750;603;534;430;342;263;278;13504
"351610 Florínia";179;195;213;223;210;205;203;193;206;198;184;169;159;114;84;57;57;2849
"351620 Franca";23299;24161;26358;27121;28460;28480;26554;24541;23651;22743;20361;16795;13265;9658;6986;4928;5303;332664
"351630 Francisco Morato";14686;14601;15859;15361;15026;14976;13702;11779;10530;9323;8215;6794;4722;2931;1798;1043;973;162319
"351640 Franco da Rocha";10828;10926;11999;12042;12968;14097;13279;11202;9460;8073;7086;6012;4507;2834;1764;1129;1145;139351
"351650 Gabriel Monteiro";154;156;163;176;195;217;198;197;228;222;200;170;144;117;95;73;71;2776
"351660 Gália";426;433;496;525;522;546;553;521;478;437;468;423;354;283;211;167;199;7042
"351670 Garça";2890;2963;3254;3354;3529;3555;3556;3253;3038;2933;2747;2480;2021;1489;1179;897;1103;44241
"351680 Gastão Vidigal";316;296;292;290;451;538;407;287;262;255;227;203;184;152;110;72;72;4414
"351685 Gavião Peixoto";345;353;364;387;429;429;376;342;331;300;241;189;154;109;91;74;75;4589
"351690 General Salgado";653;654;707;777;877;875;804;759;799;838;769;655;545;412;327;232;239;10922
"351700 Getulina";675;719;807;840;928;1066;1087;907;738;665;625;539;440;355;284;211;234;11120
"351710 Glicério";341;342;369;377;353;357;357;349;334;308;290;263;212;160;118;84;97;4711
"351720 Guaiçara";848;833;902;915;969;979;894;820;789;742;652;536;413;311;259;178;177;11217
"351730 Guaimbê";428;425;456;459;452;464;431;381;367;348;314;275;226;202;155;107;117;5607
"351740 Guaíra";2625;2677;2887;2885;3093;3410;3342;3045;2859;2675;2395;2040;1660;1222;880;600;604;38899
"351750 Guapiaçu";1186;1208;1320;1395;1609;1682;1606;1514;1460;1355;1168;980;801;612;474;332;327;19029
"351760 Guapiara";1367;1509;1705;1631;1402;1281;1266;1254;1242;1206;1039;844;709;577;459;335;331;18157
"351770 Guará";1697;1748;1784;1704;1689;1754;1721;1501;1320;1226;1110;965;794;565;404;271;300;20553
"351780 Guaraçaí";489;523;590;582;616;629;616;634;635;643;580;508;431;349;307;213;229;8574
"351790 Guaraci";809;781;786;842;928;947;855;724;702;652;562;492;421;326;243;186;189;10445
"351800 Guarani d'Oeste";134;137;139;138;150;151;145;131;140;145;137;115;86;75;76;56;60;2015
"351810 Guarantã";515;525;569;554;556;569;528;459;419;373;366;343;274;197;140;89;112;6588
"351820 Guararapes";1990;2035;2200;2309;2518;2638;2471;2310;2295;2335;2109;1707;1392;1115;913;673;713;31723
"351830 Guararema";1873;2029;2306;2315;2257;2304;2262;2036;1898;1765;1539;1330;1113;802;541;401;471;27242
"351840 Guaratinguetá";7323;7657;8503;8999;9418;9679;9393;8803;8420;8317;7695;6418;5114;3800;2751;1924;2241;116455
"351850 Guareí";882;928;1092;1196;1510;1893;1837;1454;1126;927;770;626;480;355;285;194;190;15745
"351860 Guariba";2952;2893;3029;3155;3465;3705;3296;2740;2519;2334;2008;1553;1139;807;644;502;482;37223
"351870 Guarujá";23834;24043;26001;25713;25593;26131;25420;23550;21932;19953;17295;13853;10324;7267;5206;3470;3552;303137
"351880 Guarulhos";100421;102054;110954;108360;110781;116651;113022;102832;93923;82869;70119;56128;41412;28083;18953;12334;12471;1281367
"351885 Guatapará";572;588;605;611;600;609;572;509;450;424;444;393;306;206;130;90;149;7258
"351890 Guzolândia";361;372;390;392;401;413;394;354;324;312;315;278;212;154;125;85;80;4962
"351900 Herculândia";636;683;720;717;725;740;724;663;630;594;556;436;346;286;223;175;199;9053
"351905 Holambra";838;911;997;973;1004;1072;1106;1061;972;853;742;600;439;290;192;136;156;12342
"351907 Hortolândia";15271;15441;17156;17867;19153;19834;18549;16528;14951;13311;11242;8814;6229;4115;2783;1858;1986;205088
"351910 Iacanga";709;719;784;818;869;911;911;833;736;682;603;544;447;342;260;189;236;10593
"351920 Iacri";430;438;454;468;512;513;468;448;465;469;421;364;317;246;206;151;151;6521
"351925 Iaras";455;460;488;603;631;602;661;661;595;526;475;362;255;159;102;62;52;7149
"351930 Ibaté";2544;2530;2717;2788;3082;3181;2856;2432;2163;2023;1729;1320;983;688;552;375;359;32322
"351940 Ibirá";752;722;754;825;986;1048;937;780;739;737;719;617;503;415;333;253;327;11447
"351950 Ibirarema";509;533;579;592;566;540;526;493;527;504;402;318;286;240;184;140;150;7089
"351960 Ibitinga";3623;3666;3928;4216;4810;5109;4774;4293;3991;3856;3437;2812;2242;1703;1310;963;1017;55750
"351970 Ibiúna";5662;5944;6578;6314;6084;6246;5999;5471;5000;4714;4148;3494;2898;2185;1570;1061;970;74338
"351980 Icém";580;575;600;609;705;746;675;571;514;481;432;380;302;215;162;117;120;7784
"351990 Iepê";540;538;585;620;619;598;576;542;551;557;506;423;335;286;237;172;212;7897
"352000 Igaraçu do Tietê";1706;1735;1847;1936;2109;2128;2001;1838;1822;1751;1504;1146;820;604;459;352;356;24114
"352010 Igarapava";2039;2047;2119;2214;2514;2666;2449;2091;1926;1901;1740;1421;1131;912;732;533;622;29057
"352020 Igaratá";664;708;772;745;714;718;704;663;636;592;546;506;404;296;212;139;143;9162
"352030 Iguape";2164;2439;2600;2340;1983;1954;2096;2110;2022;1969;1824;1604;1361;1147;959;655;632;29859
"352042 Ilha Comprida";668;718;779;696;569;560;605;599;622;694;748;720;623;452;312;181;140;9686
"352044 Ilha Solteira";1492;1533;1764;1964;2000;1870;1854;2024;2066;1949;1789;1577;1337;1040;747;475;438;25919
"352040 Ilhabela";2433;2453;2580;2483;2641;2899;2847;2489;2170;1897;1531;1203;903;649;468;310;324;30280
"352050 Indaiatuba";14770;15022;16225;16980;18740;20321;19652;17434;15909;14784;12898;10522;8018;5634;4111;2801;3055;216876
"352060 Indiana";298;301;343;380;421;412;390;370;358;343;303;258;218;183;139;107;108;4932
"352070 Indiaporã";201;225;245;263;292;300;289;269;270;275;297;268;222;194;146;95;126;3977
"352080 Inúbia Paulista";238;246;284;285;304;308;292;277;267;264;243;199;153;130;109;87;96;3782
"352090 Ipaussu";1121;1095;1170;1147;1188;1185;1119;1051;924;884;802;671;558;454;337;239;280;14225
"352100 Iperó";2470;2456;2616;2604;2845;3117;2872;2372;1987;1833;1638;1338;975;650;472;316;292;30853
"352110 Ipeúna";522;531;551;562;579;584;555;489;427;371;323;279;217;159;145;94;92;6480
"352115 Ipiguá";307;307;337;351;369;365;372;352;336;329;298;275;244;182;143;95;98;4760
"352120 Iporanga";373;377;434;417;352;328;333;301;258;235;230;190;137;121;110;91;77;4364
