"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352115 Ipiguá";336;330;310;310;356;384;419;395;412;394;393;363;321;286;219;148;181;5557
"352120 Iporanga";350;347;273;241;307;347;317;311;317;276;223;202;198;149;105;89;128;4180
"352130 Ipuã";1216;1212;1185;1367;1386;1336;1449;1435;1288;1079;908;820;661;527;397;234;294;16794
"352140 Iracemápolis";1624;1666;1645;1724;1889;1960;2254;2274;1851;1634;1473;1357;1215;896;587;416;517;24982
"352150 Irapuã";545;554;561;537;570;584;726;704;609;510;467;442;392;322;235;150;193;8101
"352160 Irapuru";297;335;380;437;594;771;979;971;740;528;458;444;373;325;257;190;277;8356
"352170 Itaberá";1187;1215;1051;994;1247;1340;1287;1304;1160;1156;1228;1139;969;759;538;382;449;17405
"352180 Itaí";1908;1871;1697;1679;1956;2093;2323;2448;2342;2043;1819;1633;1265;975;660;416;504;27632
"352190 Itajobi";729;781;779;813;906;1034;1205;1190;1163;1060;1066;1035;952;830;678;468;642;15331
"352200 Itaju";268;290;292;300;318;299;348;344;259;226;199;189;164;155;114;74;98;3937
"352210 Itanhaém";7851;7772;6747;6174;6716;6867;6643;6810;7017;6928;6844;6761;6311;5195;3987;2757;2971;104351
"352215 Itaóca";221;226;170;148;225;256;213;216;236;274;238;205;199;153;115;99;138;3332
"352220 Itapecerica da Serra";13767;13719;12858;13325;15255;14952;15319;15221;13561;12063;10546;8565;6997;5426;3733;2137;2130;179574
"352230 Itapetininga";11810;11812;11123;11719;12788;13131;13717;13804;12544;10781;9592;8937;7972;6155;4529;2926;3766;167106
"352240 Itapeva";7189;7146;6409;6486;7412;7881;7644;7395;6949;6081;5690;5423;4336;3258;2425;1608;1909;95241
"352250 Itapevi";20921;20398;18475;19015;21582;21268;20604;19886;18009;15579;13383;10754;8857;6377;4281;2429;2313;244131
"352260 Itapira";3972;4161;4031;4236;5021;5741;6203;6339;5849;5389;5264;4857;4372;3538;2589;1765;2356;75683
"352265 Itapirapuã Paulista";396;381;309;319;345;358;321;313;315;281;232;179;161;116;117;68;83;4294
"352270 Itápolis";2382;2480;2402;2563;2844;3236;3617;3624;3319;3098;2975;2796;2349;1847;1481;1069;1454;43536
"352280 Itaporanga";1088;1093;943;863;935;1016;1061;1177;1091;961;952;962;908;737;561;368;481;15197
"352290 Itapuí";1076;1067;1041;1004;1030;1076;1150;1147;1031;928;847;787;717;524;345;211;316;14297
"352300 Itapura";350;346;314;307;337;385;368;376;417;388;333;302;245;189;138;93;106;4994
"352310 Itaquaquecetuba";32165;31337;28189;29054;33174;33256;32197;29706;26788;23848;21406;17915;14904;10723;6861;3932;3627;379082
"352320 Itararé";3627;3577;3164;3252;3831;4206;4051;3858;3572;3409;3158;2894;2516;1980;1449;972;1262;50778
"352330 Itariri";1623;1617;1345;1210;1374;1450;1245;1195;1159;1102;1010;865;748;562;456;370;423;17754
"352340 Itatiba";7592;7754;7568;8220;9182;9338;10541;10849;9942;8743;8072;7325;6250;4735;3308;2156;2679;124254
"352350 Itatinga";1785;1726;1600;1559;1695;1767;1782;1654;1488;1302;1151;1035;870;627;423;303;372;21139
"352360 Itirapina";1038;1094;1245;1545;1558;1602;1833;1742;1476;1229;1074;918;695;537;388;268;368;18610
"352370 Itirapuã";520;518;458;448;488;524;515;480;459;406;350;340;296;267;208;138;172;6587
"352380 Itobi";499;502;478;487;526;591;678;652;618;499;481;488;435;333;232;161;202;7862
"352390 Itu";11707;11772;11238;11525;13053;13791;14693;14993;13955;12344;11243;10261;8656;6509;4737;2938;3735;177150
"352400 Itupeva";5054;4990;4740;4835;5289;5307;5768;5813;5114;4160;3619;3002;2319;1703;1155;693;769;64330
"352410 Ituverava";2543;2630;2508;2518;2848;3037;3267;3515;3312;2844;2649;2566;2361;1893;1479;1010;1279;42259
"352420 Jaborandi";453;466;457;473;477;522;600;579;486;442;440;401;336;254;219;147;211;6963
"352430 Jaboticabal";4452;4553;4438;4823;5233;5730;6351;6378;6062;5353;5049;4754;4369;3556;2653;1835;2440;78029
"352440 Jacareí";15745;15932;15059;15190;17051;17626;18286;18714;18221;16662;15466;14074;12295;9955;7241;4559;5043;237119
"352450 Jaci";464;494;491;492;555;564;626;655;608;516;471;429;329;228;164;103;133;7322
"352460 Jacupiranga";1405;1401;1201;1106;1262;1370;1256;1255;1295;1189;1180;1092;858;695;521;374;451;17911
"352470 Jaguariúna";3963;4027;3952;4057;4555;4634;5163;5313;4720;4040;3521;3187;2807;2144;1551;1048;1239;59921
"352480 Jales";2446;2619;2564;2457;2790;3203;3621;3868;3823;3560;3610;3592;3205;2597;2033;1460;1843;49291
"352490 Jambeiro";483;478;433;462;522;549;527;544;532;491;447;389;308;225;173;117;148;6828
"352500 Jandira";9826;9715;9208;9607;10789;10479;10834;10983;9916;8473;7625;6295;5048;3805;2512;1352;1267;127734
"352510 Jardinópolis";3362;3354;3139;3127;3412;3553;3750;3642;3292;2840;2735;2473;2121;1715;1257;792;980;45544
"352520 Jarinu";2253;2212;1993;1991;2192;2451;2486;2577;2413;2256;1967;1662;1401;1180;904;558;677;31173
"352530 Jaú";9667;9940;9794;9922;10616;11229;12409;12963;12115;10505;9491;8959;8022;6302;4485;2927;4117;153463
"352540 Jeriquara";254;249;223;220;225;238;271;245;214;224;197;146;127;102;82;52;74;3143
"352550 Joanópolis";818;834;801;795;806;985;1091;1070;952;921;881;846;765;636;483;335;434;13453
"352560 João Ramalho";318;335;312;284;326;386;397;343;353;312;306;283;220;136;103;65;98;4577
"352570 José Bonifácio";2222;2287;2241;2389;2676;2997;3249;3188;2922;2517;2438;2222;1938;1475;1130;792;1024;37707
"352580 Júlio Mesquita";303;307;268;317;357;401;391;384;351;318;334;272;227;186;165;103;140;4824
"352585 Jumirim";217;224;217;269;275;301;338;283;258;221;219;183;154;106;70;55;77;3467
"352590 Jundiaí";25148;25763;25483;26012;28420;30005;34040;36677;34691;30100;27816;25729;22944;18351;13783;9391;12582;426935
"352600 Junqueirópolis";1104;1178;1184;1216;1352;1487;1778;1777;1654;1493;1488;1302;1106;906;701;522;730;20978
"352610 Juquiá";1380;1377;1128;1067;1377;1373;1217;1234;1302;1263;1176;1123;1053;872;643;469;573;18627
"352620 Juquitiba";2454;2435;2082;2098;2535;2470;2375;2271;2350;2274;2187;1833;1502;1127;797;508;546;31844
"352630 Lagoinha";260;275;243;241;283;366;325;329;344;357;383;346;285;242;210;166;227;4882
"352640 Laranjal Paulista";1799;1845;1746;1810;2028;2108;2308;2323;2169;1955;1812;1744;1573;1267;973;662;925;29047
"352650 Lavínia";214;227;270;493;990;1167;2297;2485;1670;915;563;386;292;202;147;116;147;12581
"352660 Lavrinhas";611;624;554;502;608;600;589;575;524;487;430;373;306;228;149;92;109;7361
"352670 Leme";7365;7361;7064;7163;7928;8313;8982;8998;7888;6694;6214;5773;4755;3839;2851;1841;2244;105273
"352680 Lençóis Paulista";4628;4641;4354;4483;5082;5364;5726;5911;5437;4684;4467;4098;3423;2642;1900;1190;1503;69533
"352690 Limeira";18905;19374;18778;19263;21756;23028;25481;25911;24060;21577;20375;19129;17038;13253;9331;6033;7491;310783
"352700 Lindóia";577;584;560;495;558;586;659;656;624;594;539;442;384;340;226;162;215;8201
"352710 Lins";4534;4746;4718;4748;5297;5678;6357;6728;6130;5452;5171;4869;4308;3473;2571;1716;2482;78978
"352720 Lorena";5948;6032;5688;5643;6148;6633;7130;7174;6729;5901;5521;5351;4766;3801;2877;1913;2277;89532
"352725 Lourdes";112;114;107;121;140;173;162;191;176;163;184;165;153;114;92;69;75;2311
"352730 Louveira";3850;3816;4032;4245;4346;4236;4868;4929;4156;3090;2515;2143;1668;1197;800;499;617;51007
"352740 Lucélia";1165;1230;1233;1394;1477;1576;1783;1825;1784;1606;1540;1410;1182;916;709;535;657;22022
"352750 Lucianópolis";160;162;134;137;186;168;163;189;172;148;129;102;140;146;121;76;79;2412
"352760 Luís Antônio";1191;1193;1122;1179;1427;1494;1444;1307;1069;894;840;793;610;412;283;172;198;15628
"352770 Luiziânia";378;390;400;400;453;471;539;531;431;337;337;342;269;202;150;118;170;5918
"352780 Lupércio";340;344;302;277;329;344;330;348;328;276;289;305;234;194;154;97;117;4608
"352790 Lutécia";156;161;154;169;176;204;193;198;188;165;165;161;141;125;92;77;98;2623
"352800 Macatuba";1149;1159;1077;1074;1213;1315;1362;1364;1262;1140;1137;1138;915;662;488;344;464;17263
"352810 Macaubal";438;475;480;412;444;539;609;655;591;567;594;563;510;424;312;245;316;8174
"352820 Macedônia";180;193;183;182;197;247;244;261;272;267;294;271;245;221;167;117;145;3686
"352830 Magda";146;164;162;129;160;186;211;234;240;229;226;239;212;173;143;106;126;3086
"352840 Mairinque";3329;3344;3087;3153;3586;3665;3626;3633;3526;3239;3165;2915;2472;1832;1344;872;935;47723
"352850 Mairiporã";6551;6765;6242;6804;8102;8560;8632;8483;8374;7737;6928;6294;5049;3584;2542;1506;1492;103645
"352860 Manduri";676;687;628;572;641;740;778;813;746;678;633;622;515;405;314;239;285;9972
"352870 Marabá Paulista";222;226;276;398;484;528;906;796;567;405;306;268;211;146;118;81;101;6039
"352880 Maracaí";868;887;844;871;956;1021;1122;1104;1050;987;979;929;803;587;438;291;332;14069
"352885 Marapoama";152;157;149;180;211;222;264;278;226;230;201;195;174;151;124;79;104;3097
"352890 Mariápolis";258;267;259;231;278;327;375;354;285;236;263;263;197;169;120;85;131;4098
"352900 Marília";13725;14153;13853;14361;16411;17340;18842;19353;18550;17235;16329;15399;13912;11143;8326;5689;7628;242249
"352910 Marinópolis";96;100;90;117;132;165;159;145;147;177;182;164;146;96;74;47;64;2101
"352920 Martinópolis";1523;1603;1566;1672;1916;2042;2144;2260;1993;1804;1796;1716;1455;1056;843;615;787;26791
"352930 Matão";4699;4835;4678;4831;5617;6345;7207;7046;6602;5831;5672;5442;4830;3836;2694;1718;2186;84069
"352940 Mauá";33176;33046;31668;33584;39067;38942;41836;41275;37276;32525;29734;26102;21863;16544;11220;6767;7100;481725
"352950 Mendonça";305;338;339;330;408;430;532;509;415;328;381;366;269;219;173;125;171;5638
"352960 Meridiano";212;213;196;195;238;263;295;303;293;278;268;271;241;170;123;110;144;3813
"352965 Mesópolis";121;130;122;89;115;134;144;123;134;144;153;131;111;83;67;44;58;1903
"352970 Miguelópolis";1664;1625;1544;1622;1658;1724;1765;1836;1709;1513;1386;1222;1044;762;603;398;405;22480
"352980 Mineiros do Tietê";861;877;810;814;929;999;963;1021;952;869;821;792;730;577;395;236;377;13023
"353000 Mira Estrela";160;178;166;158;161;196;204;187;205;253;242;205;245;198;161;89;117;3125
"352990 Miracatu";1672;1623;1316;1221;1446;1468;1297;1316;1324;1261;1229;1101;928;773;596;429;511;19511
"353010 Mirandópolis";1384;1480;1465;1596;1927;2131;2265;2566;2695;2444;2143;2024;1615;1317;1048;748;996;29844
"353020 Mirante do Paranapanema";1153;1225;1108;1053;1141;1301;1422;1364;1291;1290;1360;1233;1029;784;612;456;593;18415
"353030 Mirassol";3431;3583;3522;3557;3938;4400;4861;4786;4800;4495;4359;3980;3371;2642;1970;1306;1767;60768
"353040 Mirassolândia";297;309;291;290;334;339;347;352;356;313;349;324;293;240;192;155;185;4966
"353050 Mococa";4061;4181;3978;3992;4374;5052;5442;5678;5239;4738;4496;4345;4040;3270;2459;1657;2070;69072
"353060 Mogi das Cruzes";32593;32419;30082;31075;34986;35115;36418;36364;34335;30781;28235;25783;21995;16749;11888;7718;9051;455587
"353070 Mogi Guaçu";9311;9558;9136;9254;10679;11862;12881;13102;11983;10511;10049;9483;8246;6531;4834;3154;3572;154146
"353080 Mogi Mirim";5438;5627;5458;5473;6109;6951;7529;7711;7239;6628;6337;6019;5429;4293;3175;2061;2621;94098
"353090 Mombuca";261;256;222;207;258;281;280;269;255;246;239;205;170;122;86;76;90;3523
"353100 Monções";108;113;110;105;120;130;175;169;180;176;157;210;157;113;96;69;86;2274
"353110 Mongaguá";4313;4228;3676;3450;3990;3783;3800;3927;4079;3907;3842;3868;3509;2868;2198;1545;1584;58567
"353120 Monte Alegre do Sul";455;482;469;453;501;570;619;627;596;599;581;579;513;354;291;205;287;8181
"353130 Monte Alto";2724;2845;2755;2797;3327;3686;4051;4211;3873;3595;3546;3314;3045;2474;1836;1236;1724;51039
"353140 Monte Aprazível";1488;1600;1636;1611;1622;1873;2222;2191;1941;1712;1670;1509;1294;1077;802;597;806;25651
"353150 Monte Azul Paulista";1046;1083;1031;1025;1223;1399;1547;1501;1355;1314;1346;1252;1104;879;684;484;655;18928
"353160 Monte Castelo";190;206;187;206;249;298;317;297;322;286;304;302;278;228;180;132;184;4166
"353180 Monte Mor";4578;4593;4259;4195;4937;5078;5263;5004;4792;4280;3670;3073;2522;2032;1469;939;1023;61707
"353170 Monteiro Lobato";293;307;267;262;290;334;336;319;318;334;342;343;308;230;170;126;160;4739
"353190 Morro Agudo";2649;2601;2495;2504;2709;2684;2872;2908;2536;2085;1873;1651;1323;981;737;468;522;33598
"353200 Morungaba";919;933;900;927;1037;1060;1107;1129;1119;951;847;782;673;537;421;289;305;13936
"353205 Motuca";315;322;301;296;298;363;385;402;387;312;315;328;276;201;131;92;107;4831
"353210 Murutinga do Sul";213;232;216;225;268;294;301;308;298;333;354;355;290;259;211;155;213;4525
"353215 Nantes";250;253;221;224;241;259;273;242;240;236;215;163;133;91;65;53;56;3215
"353220 Narandiba";351;375;355;348;341;421;409;373;367;329;348;283;227;150;113;69;91;4950
"353230 Natividade da Serra";416;406;333;303;411;439;427;460;475;459;524;488;421;355;251;200;256;6624
"353240 Nazaré Paulista";1146;1142;1017;1107;1347;1424;1505;1428;1397;1394;1396;1210;1048;768;585;427;525;18866
"353250 Neves Paulista";374;395;389;422;485;549;682;741;688;666;686;683;598;477;389;292;401;8917
"353260 Nhandeara";535;598;617;576;616;719;899;920;854;785;855;850;779;626;508;364;474;11575
"353270 Nipoã";366;397;405;361;386;454;548;487;417;339;306;247;188;163;120;89;108;5381
"353280 Nova Aliança";447;474;470;430;504;504;534;543;537;449;439;458;413;296;230;177;256;7161
"353282 Nova Campina";885;853;709;728;907;907;759;744;684;657;589;508;369;250;175;115;123;9962
"353284 Nova Canaã Paulista";80;80;70;67;89;111;118;118;146;142;137;160;145;120;91;68;82;1824
"353286 Nova Castilho";90;103;92;65;82;96;80;88;74;97;105;74;63;56;45;35;45;1290
"353290 Nova Europa";904;906;871;820;825;833;918;953;865;765;653;606;504;397;282;185;232;11519
"353300 Nova Granada";1346;1385;1330;1345;1580;1636;1842;1848;1698;1452;1357;1286;1081;850;680;486;669;21871
"353310 Nova Guataporanga";125;132;123;115;135;142;163;157;161;186;146;180;179;135;94;60;100;2333
"353320 Nova Independência";354;351;323;312;332;372;373;355;302;238;197;164;157;107;71;55;72;4135
"353330 Nova Luzitânia";285;290;286;302;319;299;335;370;322;287;243;194;200;156;130;85;114;4217
"353340 Nova Odessa";3733;3836;3717;3878;4485;4872;5162;5305;4828;4363;4143;3700;3163;2419;1751;1057;1304;61716
"353325 Novais";518;507;527;543;537;597;615;496;408;313;250;204;149;108;107;71;107;6057
"353350 Novo Horizonte";2555;2638;2570;2644;2803;3062;3480;3368;3063;2801;2733;2531;2297;1794;1302;920;1204;41765
"353360 Nuporanga";455;477;451;448;524;584;658;580;527;485;518;482;414;314;237;147;221;7522
"353370 Ocauçu";300;294;272;256;269;293;348;328;282;264;276;299;242;185;151;107;128;4294
"353380 Óleo";135;137;118;128;143;160;149;155;153;168;176;192;179;151;122;76;105;2447
"353390 Olímpia";3407;3493;3368;3329;3517;3972;4541;4603;4148;3689;3514;3317;2986;2460;1965;1359;1809;55477
"353400 Onda Verde";277;293;290;309;317;328;363;324;322;333;324;264;231;150;131;96;110;4462
"353410 Oriente";346;370;358;375;412;468;565;533;453;440;463;475;402;301;212;162;234;6569
"353420 Orindiúva";559;544;503;556;648;644;658;620;570;505;411;321;270;186;123;89;111;7318
"353430 Orlândia";2729;2799;2708;2901;3208;3433;3707;3785;3394;2991;2921;2724;2296;1798;1332;880;1076;44682
"353440 Osasco";47060;47395;46145;48475;53648;52304;56547;58500;55223;48716;44514;39174;33362;26082;18862;11838;13583;701428
"353450 Oscar Bressane";139;150;140;113;113;137;178;181;186;184;202;183;157;155;150;104;131;2603
"353460 Osvaldo Cruz";1532;1654;1724;1810;1996;2269;2897;2673;2388;2259;2235;2214;2075;1728;1342;971;1351;33118
"353470 Ourinhos";7335;7511;7174;6991;7578;8399;9021;9038;8505;7815;7586;7158;6158;5108;3872;2654;3236;115139
"353480 Ouro Verde";598;611;558;542;570;646;698;659;591;579;573;537;459;348;244;200;263;8676
"353475 Ouroeste";667;717;700;643;692;800;930;953;817;719;694;653;490;393;336;216;292;10712
"353490 Pacaembu";582;636;690;808;978;992;1303;1559;1307;1011;946;880;776;563;436;348;511;14326
"353500 Palestina";789;867;893;767;847;1000;1135;1163;991;853;813;753;669;538;420;329;458;13285
"353510 Palmares Paulista";1032;1016;1052;1153;1287;1258;1448;1309;1009;797;655;531;404;283;190;121;146;13691
"353520 Palmeira d'Oeste";438;467;436;446;500;578;626;602;658;673;711;716;664;510;418;313;417;9173
"353530 Palmital";1314;1357;1285;1209;1429;1498;1595;1592;1645;1562;1521;1510;1337;1107;919;634;808;22322
"353540 Panorama";1230;1212;1099;1069;1144;1218;1205;1172;1141;1122;1031;854;731;590;457;310;359;15944
"353550 Paraguaçu Paulista";2880;2912;2724;2771;3217;3637;3802;3812;3494;3288;3098;2823;2328;1789;1409;969;1227;46180
"353560 Paraibuna";1214;1228;1110;1099;1286;1384;1475;1332;1271;1243;1230;1185;1054;774;549;412;456;18302
"353570 Paraíso";409;413;383;365;464;495;482;551;456;425;416;396;361;291;219;173;237;6536
"353580 Paranapanema";1547;1525;1350;1375;1651;1683;1643;1638;1535;1401;1274;1158;965;698;456;314;375;20588
"353590 Paranapuã";227;235;223;249;271;292;291;304;341;299;275;262;249;193;149;113;139;4112
"353600 Parapuã";573;594;568;587;651;779;870;804;789;775;727;741;703;540;441;325;467;10934
"353610 Pardinho";502;498;443;449;475;468;473;429;468;474;450;378;309;267;190;139;167;6579
"353620 Pariquera-Açu";1415;1418;1240;1187;1405;1507;1526;1499;1526;1293;1249;1207;983;758;602;433;549;19797
"353625 Parisi";108;117;117;116;126;138;162;160;137;135;161;142;151;131;99;79;98;2177
"353630 Patrocínio Paulista";1098;1095;1025;997;1042;1167;1166;1152;1058;997;968;837;728;585;418;271;337;14941
"353640 Paulicéia";537;517;458;495;572;622;623;614;611;545;506;431;325;248;182;125;129;7540
"353650 Paulínia";8079;8263;8057;8178;8524;8938;9829;9972;9509;8273;6973;5969;4752;3664;2454;1469;1605;114508
"353657 Paulistânia";104;104;90;118;136;128;137;148;167;138;133;105;92;82;60;44;49;1835
"353660 Paulo de Faria";556;579;543;566;643;697;751;737;638;579;583;546;450;348;287;200;270;8973
"353670 Pederneiras";3307;3348;3148;3108;3549;3823;3821;3774;3575;3339;2917;2681;2252;1732;1248;820;1081;47523
"353680 Pedra Bela";377;390;350;332;423;463;482;481;471;454;418;370;307;279;224;138;168;6127
"353690 Pedranópolis";125;135;124;125;132;157;172;189;186;181;169;167;185;146;109;69;97;2468
"353700 Pedregulho";1187;1207;1134;1088;1163;1320;1483;1391;1285;1042;956;938;816;628;498;338;402;16876
"353710 Pedreira";2880;2964;2907;3117;3492;3662;4222;4310;4034;3549;3217;2960;2451;1858;1314;895;1160;48992
"353715 Pedrinhas Paulista";172;176;160;164;213;229;235;207;231;234;237;252;209;132;106;68;84;3109
"353720 Pedro de Toledo";942;895;718;671;778;849;755;752;802;819;780;705;609;484;372;263;313;11507
"353730 Penápolis";3728;3883;3731;3605;3932;4520;4882;5075;4778;4466;4233;4192;3791;3083;2335;1665;2199;64098
"353740 Pereira Barreto";1601;1692;1595;1379;1551;1866;2015;1858;1897;1853;1854;1659;1345;1096;901;674;849;25685
"353750 Pereiras";649;652;616;595;634;677;701;710;651;592;527;523;415;334;245;152;202;8875
"353760 Peruíbe";5160;5120;4371;3987;4554;4783;4581;4590;4753;4675;4554;4420;4045;3401;2587;1854;2262;69697
"353770 Piacatu";375;402;396;349;379;453;507;477;427;410;391;401;320;252;207;150;197;6093
"353780 Piedade";3732;3787;3441;3346;4006;4202;4185;4178;3968;3813;3693;3568;3114;2322;1721;1215;1440;55731
"353790 Pilar do Sul";2051;2048;1849;1918;2136;2345;2282;2169;2095;1978;1954;1833;1578;1138;886;652;700;29612
"353800 Pindamonhangaba";11822;11869;11002;11145;12655;13234;13821;14372;13347;11590;10403;9724;8752;7045;4882;2929;3293;171885
"353810 Pindorama";996;1079;1082;1059;1148;1237;1400;1447;1304;1199;1135;1009;865;755;634;413;616;17378
"353820 Pinhalzinho";965;963;884;910;1036;1115;1163;1135;1121;1026;976;1021;964;749;611;432;493;15564
"353830 Piquerobi";209;228;216;205;219;275;281;262;240;261;300;272;213;157;132;108;128;3706
"353850 Piquete";782;815;783;760;784;942;1026;994;950;914;941;1005;890;658;511;337;403;13495
"353860 Piracaia";1677;1712;1575;1576;1948;2073;2132;2090;2096;2040;1918;1721;1516;1180;925;629;809;27617
"353870 Piracicaba";25016;25446;24825;26139;29283;30300;33187;35136;32173;27800;25448;24152;21158;17476;13148;8518;11070;410275
"353880 Piraju";1824;1892;1779;1774;1927;2120;2315;2260;2144;1993;2004;2025;1775;1421;1045;693;939;29930
"353890 Pirajuí";1300;1382;1501;1754;1883;1825;2304;2404;2043;1668;1550;1511;1419;1135;816;569;875;25939
"353900 Pirangi";598;638;623;634;752;829;896;972;871;783;844;740;656;552;438;298;400;11524
"353910 Pirapora do Bom Jesus";1720;1642;1468;1540;1768;1642;1542;1407;1448;1257;1107;915;663;504;363;229;238;19453
"353920 Pirapozinho";1667;1765;1681;1675;1944;2171;2298;2058;2021;1958;2017;1834;1498;1129;842;602;814;27974
"353930 Pirassununga";4619;4740;4618;4585;5167;5521;5964;6240;5756;5212;5076;5016;4339;3413;2758;1837;2469;77330
"353940 Piratininga";800;814;751;799;927;939;1044;1160;1163;963;861;852;816;672;518;325;486;13890
"353950 Pitangueiras";3147;3048;2882;3123;3430;3386;3377;3385;2928;2433;2336;1977;1562;1145;861;625;785;40430
"353960 Planalto";401;399;394;402;395;424;462;442;418;342;322;284;239;171;105;74;96;5370
"353970 Platina";271;271;238;218;242;240;275;270;269;244;232;218;187;145;112;74;100;3606
"353980 Poá";8653;8708;8030;8019;9362;9734;10169;9820;8955;8040;7386;6565;5606;4138;2733;1616;1687;119221
"353990 Poloni";404;422;457;408;381;420;524;514;416;367;337;334;306;241;202;174;259;6166
"354000 Pompéia";1298;1350;1287;1306;1478;1468;1703;1878;1880;1599;1468;1374;1259;1027;752;519;680;22326
"354010 Pongaí";144;161;160;161;178;212;266;255;238;251;239;251;261;200;148;108;152;3385
"354020 Pontal";4216;4087;4072;4292;4643;4514;4922;4733;4044;3122;2529;2041;1560;1122;740;473;607;51717
"354025 Pontalinda";335;345;326;296;309;351;406;389;362;301;290;271;228;169;138;94;109;4719
"354030 Pontes Gestal";144;154;149;151;186;195;193;206;194;152;159;181;150;118;88;75;81;2576
"354040 Populina";225;235;220;195;227;276;318;314;293;265;263;267;288;237;176;132;205;4136
"354050 Porangaba";629;636;576;552;600;706;726;674;699;689;739;762;654;531;408;304;320;10205
"354060 Porto Feliz";3411;3494;3327;3364;3821;4001;4444;4525;4100;3687;3516;3296;2771;2069;1554;1010;1308;53698
"354070 Porto Ferreira";3629;3678;3566;3606;3827;4145;4538;4572;4296;3880;3636;3477;3074;2317;1729;1235;1643;56848
"354075 Potim";1666;1669;1694;1951;2306;2256;2823;2788;2120;1652;1296;1051;863;554;412;263;239;25603
"354080 Potirendaba";1013;1069;1143;1179;1140;1252;1461;1476;1289;1130;1116;1101;932;757;576;419;615;17668
"354085 Pracinha";83;91;133;244;331;472;1098;771;408;232;130;94;77;58;43;27;35;4327
"354090 Pradópolis";1588;1635;1648;1651;1684;1718;1999;2026;1689;1348;1214;1087;977;743;515;338;379;22239
"354100 Praia Grande";24548;24083;21873;22088;24683;24674;24878;25752;25017;22574;20845;19474;17444;13808;10091;6854;7768;336454
"354105 Pratânia";404;399;367;394;433;466;477;435;407;371;295;265;203;171;113;69;102;5371
"354110 Presidente Alves";256;266;243;204;238;272;332;317;308;287;266;249;224;201;149;106;149;4067
"354120 Presidente Bernardes";608;651;628;668;736;850;880;891;878;926;1043;1014;891;682;560;453;584;12943
"354130 Presidente Epitácio";2939;3006;2775;2751;3018;3277;3413;3425;3413;3084;2991;2843;2412;1848;1327;909;1141;44572
"354140 Presidente Prudente";13331;13918;13687;13743;14952;16461;18012;18372;17740;16340;16105;15077;13084;10571;7943;5498;7119;231953
"354150 Presidente Venceslau";2026;2152;2123;2140;2506;2678;2975;3048;3147;2905;2886;2813;2363;1937;1531;1007;1411;39648
"354160 Promissão";2833;2873;2735;2702;2832;3183;3320;3244;3122;2825;2593;2380;1987;1512;1181;855;1034;41211
"354165 Quadra";281;302;269;229;243;284;265;294;279;271;285;249;190;164;120;87;90;3902
"354170 Quatá";1007;1046;973;901;986;1129;1164;1113;1066;999;957;821;673;518;350;265;341;14309
"354180 Queiroz";278;271;253;276;293;284;288;280;257;221;192;160;135;101;78;67;79;3513
"354190 Queluz";981;910;825;967;1025;1104;1176;1201;1117;944;874;742;582;484;352;217;287;13788
"354200 Quintana";404;419;394;396;441;474;556;540;509;493;450;386;365;288;223;181;217;6736
"354210 Rafard";593;593;558;605;649;673;739;742;695;618;581;563;454;337;271;185;270;9126
"354220 Rancharia";1765;1842;1747;1776;1874;2160;2319;2313;2146;2014;2126;2063;1701;1282;947;730;938;29743
"354230 Redenção da Serra";278;278;239;210;245;285;254;258;270;284;260;248;215;172;129;83;119;3827
"354240 Regente Feijó";1235;1295;1234;1154;1342;1473;1573;1604;1546;1412;1427;1366;1165;911;670;474;642;20523
"354250 Reginópolis";370;434;662;876;821;1025;1821;1130;646;471;384;342;293;249;188;143;192;10047
"354260 Registro";4017;3974;3395;3324;3904;4174;4231;4321;4362;3994;3700;3360;2813;2301;1740;1273;1580;56463
"354270 Restinga";659;645;594;579;606;586;644;574;514;462;448;408;354;263;168;110;148;7762
"354280 Ribeira";256;250;197;185;210;242;222;225;218;256;226;199;175;142;122;84;111;3320
"354290 Ribeirão Bonito";1018;1026;975;928;960;1010;1081;1035;935;836;783;720;598;479;362;261;369;13376
"354300 Ribeirão Branco";1380;1296;1027;1048;1304;1353;1200;1167;1122;1021;1006;893;656;530;411;289;281;15984
"354310 Ribeirão Corrente";401;386;354;339;378;372;393;379;352;334;277;245;197;137;105;65;72;4786
"354320 Ribeirão do Sul";262;281;254;236;301;310;312;314;330;327;334;295;266;229;191;134;161;4537
"354323 Ribeirão dos Índios";113;120;106;109;142;137;150;157;151;160;192;160;154;112;85;82;92;2222
"354325 Ribeirão Grande";547;553;469;438;505;556;574;611;583;580;524;464;357;277;250;190;208;7686
"354330 Ribeirão Pires";7432;7686;7489;7749;8676;8935;10119;10633;10107;9018;8331;7707;6826;5518;3983;2458;2571;125238
"354340 Ribeirão Preto";42486;43324;43505;46565;50962;54432;61657;64168;57790;48233;43173;40940;36453;29766;22324;14843;19495;720116
"354360 Rifaina";209;225;212;209;211;238;258;270;270;243;272;261;232;179;141;101;120;3651
