"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"352115 Ipiguá";336;320;309;321;364;387;408;390;400;376;380;339;303;268;196;135;160;5392
"352120 Iporanga";364;345;284;277;337;351;311;317;310;261;217;206;192;135;101;90;120;4218
"352130 Ipuã";1210;1175;1211;1383;1335;1351;1467;1400;1221;1018;881;788;623;501;358;214;273;16409
"352140 Iracemápolis";1616;1616;1626;1725;1856;1986;2290;2155;1723;1582;1441;1317;1125;789;528;389;471;24235
"352150 Irapuã";551;549;553;539;576;619;750;671;567;486;462;439;384;307;216;139;185;7993
"352160 Irapuru";314;345;392;457;628;815;999;907;656;492;460;438;365;321;249;192;264;8294
"352170 Itaberá";1242;1223;1094;1122;1341;1366;1298;1293;1143;1191;1232;1098;922;710;503;363;415;17556
"352180 Itaí";1939;1847;1720;1764;1993;2105;2350;2401;2227;1936;1760;1550;1180;902;593;384;474;27125
"352190 Itajobi";754;784;800;857;951;1093;1227;1174;1132;1045;1069;1012;919;792;628;432;593;15262
"352200 Itaju";265;281;288;302;309;299;353;317;237;216;195;188;165;152;105;70;93;3835
"352210 Itanhaém";7899;7571;6768;6486;6875;6776;6577;6805;6840;6622;6551;6472;5975;4836;3654;2487;2622;101816
"352215 Itaóca";229;224;180;182;248;245;202;220;241;267;222;203;190;139;111;96;129;3328
"352220 Itapecerica da Serra";13918;13408;12915;13864;15255;14809;15433;14869;13024;11653;10005;8059;6573;4931;3248;1829;1900;175693
"352230 Itapetininga";11862;11518;11277;12157;12874;13220;13807;13479;11859;10243;9366;8749;7541;5662;4116;2679;3492;163901
"352240 Itapeva";7321;7048;6597;6958;7683;7854;7558;7303;6718;5905;5650;5211;4016;3040;2244;1485;1763;94354
"352250 Itapevi";20894;19701;18454;19709;21501;20759;20375;19403;17208;14906;12708;10147;8263;5741;3764;2113;2054;237700
"352260 Itapira";4037;4103;4096;4489;5265;5897;6247;6170;5582;5282;5196;4731;4188;3282;2369;1641;2198;74773
"352265 Itapirapuã Paulista";397;370;324;347;353;349;310;311;305;264;214;172;154;117;114;62;78;4241
"352270 Itápolis";2430;2456;2466;2684;2951;3368;3658;3519;3199;3045;2939;2697;2201;1743;1402;1009;1353;43120
"352280 Itaporanga";1118;1090;972;925;983;1041;1095;1175;1037;936;958;959;873;688;514;340;445;15149
"352290 Itapuí";1072;1041;1027;1004;1034;1096;1158;1107;978;893;828;772;683;478;311;205;305;13992
"352300 Itapura";354;337;317;321;353;388;359;375;403;364;319;289;231;179;129;88;100;4906
"352310 Itaquaquecetuba";32288;30436;28463;30474;33381;32708;31661;28888;25888;23167;20610;16993;13847;9495;5935;3381;3206;370821
"352320 Itararé";3709;3536;3288;3547;4041;4219;3983;3786;3501;3346;3084;2805;2389;1845;1333;906;1185;50503
"352330 Itariri";1640;1570;1346;1288;1429;1405;1201;1194;1127;1062;957;820;701;523;445;346;382;17436
"352340 Itatiba";7587;7530;7584;8407;9096;9439;10703;10494;9360;8341;7823;6988;5811;4291;2968;1969;2467;120858
"352350 Itatinga";1788;1683;1596;1596;1716;1778;1761;1590;1422;1256;1119;995;807;566;391;287;346;20697
"352360 Itirapina";1051;1077;1240;1495;1517;1704;1877;1665;1381;1159;1026;858;643;502;360;255;347;18157
"352370 Itirapuã";525;507;463;472;502;525;501;471;449;387;343;333;287;257;190;126;161;6499
"352380 Itobi";511;501;492;513;552;628;691;640;582;476;491;485;415;307;216;152;189;7841
"352390 Itu";11829;11547;11298;11957;13282;13953;14854;14732;13372;11879;10954;9863;8063;5963;4267;2647;3479;173939
"352400 Itupeva";4921;4730;4569;4740;5075;5178;5722;5544;4713;3858;3417;2791;2128;1533;1017;619;697;61252
"352410 Ituverava";2581;2595;2544;2649;2943;3103;3357;3490;3132;2721;2632;2543;2263;1779;1377;940;1175;41824
"352420 Jaborandi";463;463;465;482;492;556;614;553;465;443;439;389;316;244;209;142;194;6929
"352430 Jaboticabal";4534;4508;4571;5039;5378;5960;6467;6295;5819;5169;4988;4669;4185;3291;2430;1698;2262;77263
"352440 Jacareí";15986;15715;15219;15817;17333;17728;18514;18688;17768;16202;15130;13579;11675;9219;6481;4063;4545;233662
"352450 Jaci";460;476;478;492;548;562;633;634;564;485;457;404;297;208;150;97;122;7067
"352460 Jacupiranga";1447;1394;1238;1206;1342;1369;1244;1278;1272;1159;1166;1036;806;655;487;346;421;17866
"352470 Jaguariúna";3903;3856;3838;4040;4465;4596;5185;5105;4410;3795;3340;3018;2583;1918;1387;938;1111;57488
"352480 Jales";2535;2638;2611;2605;2975;3368;3737;3880;3729;3521;3629;3494;3022;2430;1893;1367;1673;49107
"352490 Jambeiro";479;457;433;475;521;537;521;529;498;458;428;370;283;208;160;109;136;6602
"352500 Jandira";9881;9478;9218;9904;10756;10466;11014;10783;9434;8166;7360;5949;4710;3416;2146;1131;1125;124937
"352510 Jardinópolis";3354;3252;3119;3193;3429;3557;3721;3496;3105;2737;2677;2366;2015;1599;1133;718;909;44380
"352520 Jarinu";2227;2120;1979;2044;2222;2430;2448;2501;2277;2124;1822;1544;1311;1096;800;487;612;30044
"352530 Jaú";9698;9719;9753;10023;10627;11417;12625;12710;11493;10020;9323;8793;7621;5781;4050;2717;3882;150252
"352540 Jeriquara";261;247;230;233;233;249;277;240;219;225;185;139;125;99;77;50;70;3159
"352550 Joanópolis";828;824;809;807;843;1033;1091;1025;913;900;859;822;728;592;441;307;398;13220
"352560 João Ramalho";326;335;313;297;345;397;382;333;346;304;304;267;196;124;97;64;93;4523
"352570 José Bonifácio";2241;2248;2270;2474;2746;3066;3236;3087;2761;2428;2401;2145;1820;1359;1052;734;947;37015
"352580 Júlio Mesquita";309;300;289;347;370;401;383;373;334;313;322;253;219;181;156;93;133;4776
"352585 Jumirim";213;215;223;273;268;311;330;268;244;209;210;169;144;95;67;54;74;3367
"352590 Jundiaí";25375;25347;25458;26363;28518;30722;35097;36327;33042;28903;27312;25026;21728;16907;12576;8655;11606;418962
"352600 Junqueirópolis";1124;1170;1187;1242;1381;1551;1801;1721;1582;1458;1455;1239;1060;858;664;500;686;20679
"352610 Juquiá";1438;1388;1195;1244;1476;1355;1227;1278;1307;1237;1156;1105;1018;818;600;442;528;18812
"352620 Juquitiba";2507;2393;2145;2294;2602;2431;2353;2271;2315;2195;2083;1708;1411;1045;728;465;498;31444
"352630 Lagoinha";271;276;260;272;318;370;313;335;345;360;379;324;268;234;204;158;209;4896
"352640 Laranjal Paulista";1810;1803;1769;1886;2053;2145;2340;2265;2062;1866;1773;1706;1493;1176;894;606;869;28516
"352650 Lavínia";235;242;295;534;927;1205;2467;2214;1346;756;506;362;280;196;151;119;145;11980
"352660 Lavrinhas";622;613;546;530;624;593;593;566;509;470;413;361;289;209;134;87;101;7260
"352670 Leme";7416;7216;7067;7360;8065;8508;9112;8703;7415;6445;6125;5543;4482;3598;2591;1667;2078;103391
"352680 Lençóis Paulista";4683;4558;4409;4684;5188;5445;5819;5813;5158;4526;4404;3925;3203;2434;1708;1083;1392;68432
"352690 Limeira";19185;19115;18962;20010;22193;23620;25957;25379;23076;20974;20114;18661;16087;12046;8355;5492;6888;306114
"352700 Lindóia";575;566;540;496;565;591;659;633;600;573;510;419;377;317;204;154;201;7980
"352710 Lins";4606;4694;4747;4927;5447;5834;6502;6571;5820;5300;5122;4764;4119;3241;2355;1616;2348;78013
"352720 Lorena";6051;5973;5780;5893;6368;6841;7231;7064;6445;5696;5509;5267;4539;3560;2649;1736;2104;88706
"352725 Lourdes";116;114;113;128;149;175;162;193;168;164;181;155;143;107;89;66;66;2289
"352730 Louveira";3758;3651;3860;4038;4144;4295;4968;4691;3773;2840;2408;2022;1533;1088;719;461;577;48826
"352740 Lucélia";1194;1227;1277;1442;1494;1635;1811;1792;1716;1548;1506;1345;1108;860;678;504;610;21747
"352750 Lucianópolis";162;159;139;153;188;163;172;195;165;138;119;105;150;142;109;65;70;2394
"352760 Luís Antônio";1171;1139;1100;1199;1416;1435;1380;1222;984;851;819;744;540;364;252;152;179;14947
"352770 Luiziânia";380;385;395;402;456;485;546;499;387;323;347;333;248;187;143;116;158;5790
"352780 Lupércio";347;339;303;298;347;344;336;352;312;268;295;291;218;191;144;89;110;4584
"352790 Lutécia";162;163;165;180;187;212;199;198;181;166;170;158;137;119;88;74;90;2649
"352800 Macatuba";1179;1158;1109;1143;1267;1355;1384;1344;1216;1126;1151;1100;831;599;450;321;430;17163
"352810 Macaubal";450;477;474;417;474;568;627;641;566;568;594;548;491;399;296;241;289;8120
"352820 Macedônia";186;196;192;196;214;256;248;270;267;267;294;264;242;210;154;109;133;3698
"352830 Magda";156;169;162;140;178;199;221;238;239;227;230;237;202;168;138;101;114;3119
"352840 Mairinque";3397;3312;3159;3334;3671;3677;3657;3631;3434;3180;3118;2780;2287;1672;1223;780;838;47150
"352850 Mairiporã";6516;6503;6340;7212;8138;8274;8303;8197;8038;7315;6591;5925;4606;3273;2283;1321;1344;100179
"352860 Manduri";688;680;625;590;673;755;777;795;711;661;633;601;481;386;303;228;259;9846
"352870 Marabá Paulista";234;230;288;395;464;595;936;685;488;364;294;259;195;138;115;78;95;5853
"352880 Maracaí";888;884;868;918;990;1064;1147;1090;1020;974;972;900;752;548;411;269;307;14002
"352885 Marapoama";154;152;155;192;211;227;272;264;214;224;191;191;165;143;111;68;97;3031
"352890 Mariápolis";264;267;257;240;298;344;376;334;262;236;276;254;187;163;114;86;126;4084
"352900 Marília";13994;14010;14033;15053;16898;17761;19187;19135;17987;16751;15985;14915;13115;10234;7568;5233;7023;238882
"352910 Marinópolis";100;100;103;131;143;169;153;145;155;183;176;160;135;86;69;43;61;2112
"352920 Martinópolis";1556;1592;1599;1754;1963;2072;2184;2208;1889;1783;1780;1647;1344;980;804;574;732;26461
"352930 Matão";4806;4810;4776;5102;5880;6641;7313;6879;6340;5683;5666;5308;4548;3477;2382;1554;2005;83170
"352940 Mauá";33527;32401;31877;34915;39241;39303;42518;40257;35650;31501;28967;24919;20391;14929;9855;6010;6323;472584
"352950 Mendonça";303;328;332;340;412;437;529;468;374;327;391;341;250;213;164;121;160;5490
"352960 Meridiano";218;213;203;213;252;275;304;303;292;275;273;272;225;153;123;111;131;3836
"352965 Mesópolis";127;132;119;98;126;136;140;123;139;145;150;124;107;80;63;44;55;1908
"352970 Miguelópolis";1681;1599;1574;1662;1670;1751;1801;1825;1638;1463;1350;1189;993;723;574;359;374;22226
"352980 Mineiros do Tietê";877;868;827;863;969;1011;979;1020;910;844;813;781;696;525;345;221;359;12908
"353000 Mira Estrela";166;175;170;167;171;202;197;185;214;252;225;208;247;180;144;76;107;3086
"352990 Miracatu";1737;1636;1386;1380;1550;1465;1309;1362;1329;1262;1222;1069;896;739;562;407;468;19779
"353010 Mirandópolis";1425;1482;1495;1659;1968;2176;2374;2665;2641;2318;2075;1930;1499;1253;981;705;918;29564
"353020 Mirante do Paranapanema";1179;1216;1141;1128;1202;1334;1400;1313;1260;1298;1347;1174;962;734;584;437;550;18259
"353030 Mirassol";3491;3541;3535;3651;4040;4529;4883;4731;4700;4388;4275;3798;3158;2448;1799;1207;1650;59824
"353040 Mirassolândia";301;306;293;303;343;338;348;354;344;307;343;303;274;222;183;146;163;4871
"353050 Mococa";4173;4179;4093;4216;4632;5271;5559;5610;5037;4636;4488;4326;3899;3058;2265;1522;1921;68885
"353060 Mogi das Cruzes";32765;31631;30367;32351;35068;34925;36484;35634;32987;29650;27547;24780;20508;15233;10693;7000;8219;445842
"353070 Mogi Guaçu";9437;9426;9230;9683;11061;12155;13025;12814;11405;10211;9961;9202;7784;6039;4385;2838;3232;151888
"353080 Mogi Mirim";5544;5587;5536;5702;6376;7188;7642;7611;6992;6496;6297;5899;5158;3970;2884;1880;2427;93189
"353090 Mombuca";267;254;224;224;269;286;282;265;247;243;233;194;157;110;84;73;81;3493
"353100 Monções";112;114;112;110;123;141;181;165;179;168;165;203;139;109;93;65;80;2259
"353110 Mongaguá";4298;4078;3637;3612;4008;3702;3807;3896;3919;3663;3667;3682;3289;2663;2014;1385;1382;56702
"353120 Monte Alegre do Sul";461;476;469;467;521;583;615;609;580;589;571;567;472;322;276;191;269;8038
"353130 Monte Alto";2780;2821;2785;2953;3470;3794;4144;4148;3720;3540;3500;3227;2910;2284;1669;1147;1606;50498
"353140 Monte Aprazível";1491;1571;1608;1572;1622;1947;2226;2107;1834;1668;1645;1455;1245;1015;754;575;752;25087
"353150 Monte Azul Paulista";1093;1095;1065;1113;1321;1483;1577;1480;1328;1330;1343;1216;1047;820;637;453;607;19008
"353160 Monte Castelo";196;205;199;229;265;311;315;296;315;280;309;298;268;215;169;122;174;4166
"353180 Monte Mor";4566;4430;4188;4327;4970;5007;5183;4866;4612;4018;3439;2880;2361;1867;1310;832;916;59772
"353170 Monteiro Lobato";299;302;279;283;303;335;327;315;317;328;331;326;281;206;157;118;146;4653
"353190 Morro Agudo";2662;2546;2476;2530;2712;2735;2947;2835;2378;1993;1833;1573;1232;924;684;431;477;32968
"353200 Morungaba";925;911;903;958;1046;1064;1116;1121;1067;898;816;744;630;502;391;257;273;13622
"353205 Motuca";320;318;306;303;315;380;387;397;365;298;320;317;253;179;118;85;97;4758
"353210 Murutinga do Sul";219;230;225;246;279;292;297;301;298;344;356;338;273;249;197;146;196;4486
"353215 Nantes";252;244;223;235;242;258;266;232;237;230;200;149;124;84;64;51;50;3141
"353220 Narandiba";356;368;359;355;355;427;390;365;355;325;338;259;209;138;105;66;87;4857
"353230 Natividade da Serra";433;407;346;352;447;441;433;466;464;464;523;467;407;336;239;197;239;6661
"353240 Nazaré Paulista";1163;1115;1053;1204;1393;1435;1496;1390;1354;1347;1323;1122;975;710;556;409;479;18524
"353250 Neves Paulista";390;398;406;454;511;590;719;736;668;668;687;663;565;452;372;278;373;8930
"353260 Nhandeara";549;601;615;587;647;770;919;887;818;787;872;833;742;593;480;342;436;11478
"353270 Nipoã";364;387;385;346;387;470;539;453;392;322;297;231;180;159;114;87;100;5213
"353280 Nova Aliança";449;463;455;434;509;500;533;529;511;427;439;446;379;270;220;172;237;6973
"353282 Nova Campina";888;820;724;802;934;863;732;730;655;634;560;469;331;230;163;108;112;9755
"353284 Nova Canaã Paulista";84;82;76;79;100;116;120;126;154;141;145;164;142;118;89;68;77;1881
"353286 Nova Castilho";94;100;86;67;89;90;79;87;75;102;100;68;62;54;42;33;39;1267
"353290 Nova Europa";898;878;847;808;817;847;935;927;821;723;628;582;469;367;254;170;215;11186
"353300 Nova Granada";1362;1361;1326;1402;1612;1668;1867;1796;1606;1390;1343;1245;1010;796;639;456;621;21500
"353310 Nova Guataporanga";129;131;127;125;141;145;165;152;162;177;142;190;167;124;84;61;94;2316
"353320 Nova Independência";342;331;311;305;326;359;361;338;279;224;191;164;151;97;68;53;69;3969
"353330 Nova Luzitânia";285;284;284;299;307;301;349;365;300;271;226;191;195;142;120;76;106;4101
"353340 Nova Odessa";3751;3748;3712;3983;4533;4879;5173;5174;4588;4232;4026;3534;2953;2200;1553;949;1186;60174
"353325 Novais";510;489;507;510;519;605;596;459;384;291;239;194;138;110;106;69;104;5830
"353350 Novo Horizonte";2581;2596;2592;2693;2830;3152;3484;3236;2939;2745;2688;2456;2191;1661;1211;874;1123;41052
"353360 Nuporanga";463;472;455;468;543;606;655;549;510;485;518;468;391;290;215;134;210;7432
"353370 Ocauçu";307;294;278;269;281;314;355;311;274;267;284;292;224;177;144;98;120;4289
"353380 Óleo";143;140;131;146;156;165;151;158;157;170;180;196;174;146;113;71;99;2496
"353390 Olímpia";3459;3459;3384;3385;3620;4174;4644;4470;3945;3588;3466;3233;2855;2326;1830;1252;1682;54772
"353400 Onda Verde";283;290;295;319;317;336;361;312;319;329;308;248;211;137;128;88;100;4381
"353410 Oriente";354;369;371;398;428;495;567;500;432;442;471;462;373;275;198;159;221;6515
"353420 Orindiúva";553;520;494;558;632;638;652;599;546;477;381;301;250;164;114;85;102;7066
"353430 Orlândia";2758;2753;2758;3013;3271;3521;3763;3674;3210;2932;2918;2637;2154;1661;1214;808;983;44028
"353440 Osasco";48258;47224;47101;50572;54210;53717;58967;58855;53896;47695;43885;38038;31718;24140;17039;10699;12404;698418
"353450 Oscar Bressane";145;152;140;117;126;152;182;178;184;189;201;174;153;157;141;93;119;2603
"353460 Osvaldo Cruz";1583;1659;1762;1895;2090;2452;2935;2523;2307;2224;2226;2185;1993;1622;1252;920;1251;32879
"353470 Ourinhos";7453;7433;7232;7236;7836;8610;9069;8859;8221;7655;7496;6896;5837;4784;3544;2414;2967;113542
"353480 Ouro Verde";608;602;568;563;589;668;700;632;572;574;561;510;425;317;233;197;243;8562
"353475 Ouroeste";663;693;680;646;710;817;921;896;754;690;678;613;447;377;310;199;267;10361
"353490 Pacaembu";611;650;698;824;974;1058;1428;1534;1185;958;934;849;722;520;425;348;479;14197
"353500 Palestina";790;850;853;748;873;1026;1139;1108;912;822;803;736;640;506;404;319;428;12957
"353510 Palmares Paulista";1032;988;1027;1132;1249;1281;1465;1218;929;754;629;505;376;261;176;118;135;13275
"353520 Palmeira d'Oeste";461;475;465;493;539;605;631;615;672;681;722;711;634;484;406;305;384;9283
"353530 Palmital";1350;1353;1296;1286;1494;1530;1612;1593;1634;1527;1517;1478;1278;1069;868;583;753;22221
"353540 Panorama";1253;1193;1111;1113;1185;1236;1202;1162;1127;1094;981;811;702;562;428;288;329;15777
"353550 Paraguaçu Paulista";2952;2890;2782;2933;3357;3707;3826;3727;3380;3215;3020;2698;2172;1684;1322;893;1145;45703
"353560 Paraibuna";1249;1221;1142;1194;1358;1421;1468;1293;1262;1232;1215;1141;984;714;522;392;414;18222
"353570 Paraíso";416;410;380;384;483;494;502;541;430;424;413;387;340;265;205;164;216;6454
"353580 Paranapanema";1554;1480;1369;1477;1685;1644;1625;1610;1478;1347;1232;1108;897;630;417;298;346;20197
"353590 Paranapuã";231;231;235;268;278;292;288;312;337;283;270;258;238;181;142;108;126;4078
"353600 Parapuã";594;599;597;630;694;817;870;794;788;765;727;743;668;506;423;313;436;10964
"353610 Pardinho";509;483;447;469;479;468;462;424;468;459;425;347;291;249;173;133;149;6435
"353620 Pariquera-Açu";1446;1401;1275;1300;1482;1520;1524;1514;1478;1232;1231;1143;907;714;569;405;507;19648
"353625 Parisi";112;118;120;120;130;147;168;154;133;141;162;139;148;117;92;72;88;2161
"353630 Patrocínio Paulista";1108;1075;1027;1018;1074;1180;1154;1126;1016;975;935;800;698;544;378;250;312;14670
"353640 Paulicéia";539;503;468;522;584;624;608;598;582;516;480;398;303;235;172;115;119;7366
"353650 Paulínia";7913;7879;7842;8015;8242;8828;9698;9627;8999;7734;6584;5580;4356;3291;2117;1280;1439;109424
"353657 Paulistânia";108;102;99;133;138;130;140;147;162;132;129;97;92;79;57;43;45;1833
"353660 Paulo de Faria";572;579;561;601;667;718;756;715;613;579;586;527;422;333;273;190;253;8945
"353670 Pederneiras";3336;3275;3154;3247;3660;3823;3787;3701;3461;3201;2813;2590;2114;1605;1140;766;1014;46687
"353680 Pedra Bela";387;385;353;364;447;468;484;477;465;436;397;355;306;277;207;127;158;6093
"353690 Pedranópolis";129;136;133;135;139;164;179;193;184;178;167;175;185;137;101;64;95;2494
"353700 Pedregulho";1207;1199;1150;1131;1218;1380;1484;1354;1223;995;960;926;773;592;470;310;372;16744
"353710 Pedreira";2900;2898;2922;3200;3502;3751;4289;4187;3827;3387;3142;2841;2275;1695;1196;832;1075;47919
"353715 Pedrinhas Paulista";176;174;166;182;227;237;229;205;236;231;238;244;186;120;101;62;79;3093
"353720 Pedro de Toledo";956;873;741;733;814;828;731;759;795;784;737;669;576;455;348;248;284;11331
"353730 Penápolis";3811;3857;3768;3750;4125;4663;4934;5005;4620;4361;4199;4108;3591;2871;2159;1556;2029;63407
"353740 Pereira Barreto";1662;1708;1597;1448;1680;1951;1995;1842;1910;1858;1839;1567;1270;1056;865;637;784;25669
"353750 Pereiras";645;631;610;601;640;687;698;677;609;557;517;513;396;322;227;142;196;8668
"353760 Peruíbe";5226;5005;4409;4267;4724;4712;4500;4597;4675;4487;4353;4202;3826;3172;2375;1717;2037;68284
"353770 Piacatu";379;396;390;355;401;471;499;452;411;400;390;385;292;240;196;143;180;5980
"353780 Piedade";3810;3742;3503;3621;4198;4241;4223;4160;3896;3751;3646;3449;2899;2143;1610;1139;1317;55348
"353790 Pilar do Sul";2083;2012;1910;2044;2222;2372;2250;2140;2044;1920;1887;1736;1453;1045;842;597;628;29185
"353800 Pindamonhangaba";11888;11585;11096;11650;12873;13280;13980;14135;12635;11009;10135;9475;8317;6433;4271;2585;2981;168328
"353810 Pindorama";1010;1063;1066;1064;1165;1273;1422;1404;1240;1166;1099;965;834;731;585;380;582;17049
"353820 Pinhalzinho";965;933;893;956;1060;1116;1157;1107;1072;965;955;1009;909;698;575;392;445;15207
"353830 Piquerobi";215;228;222;215;237;284;274;254;240;273;300;253;196;149;131;102;119;3692
"353850 Piquete";815;832;822;809;856;1010;1036;980;939;925;985;1016;840;621;482;307;382;13657
"353860 Piracaia";1715;1690;1603;1711;2043;2086;2123;2079;2078;1986;1842;1642;1425;1097;858;579;746;27303
"353870 Piracicaba";25311;25052;25109;27063;29622;30913;34173;34687;30537;26701;25130;23590;20133;16296;11870;7703;10252;404142
"353880 Piraju";1866;1884;1838;1888;2016;2194;2324;2198;2077;1967;2027;1992;1692;1338;964;660;881;29806
"353890 Pirajuí";1321;1370;1509;1763;1858;1959;2449;2330;1882;1575;1526;1484;1346;1027;737;535;821;25492
"353900 Pirangi";610;632;630;669;786;850;919;958;824;783;834;705;635;526;407;275;374;11417
"353910 Pirapora do Bom Jesus";1708;1577;1479;1621;1748;1574;1496;1387;1409;1184;1052;840;606;467;328;203;216;18895
"353920 Pirapozinho";1702;1743;1696;1768;2029;2216;2235;1980;1995;1953;1988;1723;1373;1031;777;568;750;27527
"353930 Pirassununga";4697;4702;4654;4766;5323;5654;6107;6145;5490;5083;5084;4895;4062;3211;2558;1677;2301;76409
"353940 Piratininga";803;794;774;853;938;948;1073;1155;1098;894;845;844;779;621;465;292;460;13636
"353950 Pitangueiras";3159;2975;2924;3226;3425;3382;3421;3306;2748;2373;2290;1853;1443;1061;814;593;726;39719
"353960 Planalto";401;390;393;396;387;430;457;428;394;326;320;274;227;154;96;73;91;5237
"353970 Platina";276;265;239;230;246;244;277;264;261;235;227;212;176;134;103;68;93;3550
"353980 Poá";8763;8537;8087;8445;9570;9784;10182;9576;8646;7827;7214;6341;5298;3772;2426;1447;1537;117452
"353990 Poloni";406;417;439;382;383;450;535;484;387;359;340;336;293;229;202;172;245;6059
"354000 Pompéia";1319;1332;1306;1376;1499;1503;1778;1891;1786;1507;1442;1341;1199;945;683;477;630;22014
"354010 Pongaí";151;164;168;175;193;234;277;248;236;251;240;259;252;182;138;104;144;3416
"354020 Pontal";4175;3954;3984;4218;4478;4509;4964;4533;3745;2906;2420;1927;1443;1018;668;448;571;49961
"354025 Pontalinda";339;339;320;296;320;372;411;374;340;288;283;257;213;160;131;86;99;4628
"354030 Pontes Gestal";148;155;153;162;193;197;196;205;182;148;169;179;143;114;87;72;74;2577
"354040 Populina";235;239;225;211;249;294;324;310;285;266;270;275;284;217;164;133;188;4169
"354050 Porangaba";629;616;583;579;622;713;700;655;680;662;724;720;605;496;381;276;284;9925
"354060 Porto Feliz";3475;3458;3381;3549;3931;4108;4540;4415;3916;3599;3482;3187;2578;1908;1426;918;1227;53098
"354070 Porto Ferreira";3692;3645;3603;3694;3912;4297;4634;4506;4135;3778;3606;3393;2868;2112;1604;1155;1516;56150
"354075 Potim";1681;1636;1683;1954;2202;2286;2903;2577;1883;1512;1200;996;793;504;386;232;215;24643
"354080 Potirendaba";1019;1058;1136;1154;1139;1316;1498;1417;1213;1102;1124;1072;880;712;539;405;577;17361
"354085 Pracinha";91;97;140;237;315;578;1095;564;327;195;119;94;78;58;43;27;35;4093
"354090 Pradópolis";1575;1583;1604;1612;1645;1764;2039;1934;1540;1273;1180;1050;920;668;462;309;338;21496
"354100 Praia Grande";24374;23174;21721;22651;24416;24051;24752;25370;23813;21227;19773;18435;16325;12672;9148;6236;6935;325073
"354105 Pratânia";403;385;376;414;438;466;467;416;393;349;285;257;190;160;99;66;97;5261
"354110 Presidente Alves";266;268;244;219;259;294;344;317;303;281;266;247;220;191;136;99;140;4094
"354120 Presidente Bernardes";638;661;666;730;809;906;903;901;887;965;1061;982;834;643;549;427;544;13106
"354130 Presidente Epitácio";3004;2981;2841;2899;3134;3362;3449;3423;3316;3002;2974;2738;2251;1703;1218;852;1053;44200
"354140 Presidente Prudente";13591;13821;13831;14183;15410;16959;18221;18143;17218;16036;15931;14499;12303;9766;7248;5071;6512;228743
"354150 Presidente Venceslau";2097;2164;2170;2274;2616;2774;3060;3101;3117;2861;2890;2700;2212;1831;1402;933;1314;39516
"354160 Promissão";2842;2809;2739;2753;2895;3236;3281;3171;3014;2719;2533;2288;1857;1419;1122;803;951;40432
"354165 Quadra";283;295;264;230;249;280;261;291;266;268;278;229;179;158;111;81;81;3804
"354170 Quatá";1023;1030;969;927;1027;1151;1149;1095;1046;979;924;776;636;474;328;257;318;14109
"354180 Queiroz";274;259;256;284;284;272;286;275;245;208;182;150;124;94;76;65;72;3406
"354190 Queluz";979;882;855;998;1014;1108;1172;1170;1051;892;836;690;546;452;311;195;269;13420
"354200 Quintana";412;411;398;418;455;493;566;522;496;478;426;369;348;266;214;170;196;6638
"354210 Rafard";607;589;576;631;660;703;761;735;669;604;582;545;417;315;254;171;257;9076
"354220 Rancharia";1822;1849;1818;1883;1980;2252;2338;2270;2091;2038;2159;1977;1572;1187;901;700;870;29707
"354230 Redenção da Serra";286;277;245;229;266;286;250;263;273;283;255;247;210;165;121;80;115;3851
"354240 Regente Feijó";1262;1289;1232;1206;1402;1502;1586;1591;1492;1389;1425;1312;1085;836;615;447;590;20261
"354250 Reginópolis";382;437;647;787;797;1217;1772;841;566;438;370;335;287;241;181;138;185;9621
"354260 Registro";4140;3954;3548;3663;4114;4224;4277;4374;4290;3875;3613;3209;2646;2149;1615;1192;1439;56322
"354270 Restinga";659;627;595;596;604;594;644;545;493;450;441;396;331;231;147;104;136;7593
"354280 Ribeira";261;248;210;207;226;242;218;225;220;254;217;194;171;141;119;82;105;3340
"354290 Ribeirão Bonito";1035;1014;973;944;979;1043;1092;1010;908;820;767;690;563;448;338;246;349;13219
"354300 Ribeirão Branco";1461;1314;1125;1229;1428;1371;1216;1206;1128;1029;1008;850;628;524;399;269;259;16444
"354310 Ribeirão Corrente";402;374;354;355;384;373;393;369;344;319;263;238;186;132;101;63;68;4718
"354320 Ribeirão do Sul";272;282;258;261;319;314;315;318;330;329;330;285;260;220;179;120;149;4541
"354323 Ribeirão dos Índios";117;118;110;123;147;138;155;156;150;168;189;154;147;102;86;81;84;2225
"354325 Ribeirão Grande";565;549;484;480;539;571;587;610;577;569;505;434;325;272;244;180;182;7673
"354330 Ribeirão Pires";7592;7620;7623;8123;8859;9212;10432;10523;9752;8737;8161;7473;6500;5102;3550;2151;2311;123721
"354340 Ribeirão Preto";42562;42340;43488;47078;51038;55929;63023;62359;53971;45546;42332;39977;34537;27511;20174;13493;17935;703293
"354360 Rifaina";215;226;220;219;219;247;263;273;262;242;275;251;217;166;133;92;109;3629
"354370 Rincão";818;789;733;746;815;836;858;845;731;701;687;591;499;387;313;197;253;10799
